Time	speed	torque	motor_current	motor_voltage	motor_power	line_voltage	line_current	line_power	Bridge	PFC	IGBT2	Temp_Ext	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.5237	0.0000	0.0130	0.0000	0.0000	-0.0100	230.9350	0.0000	2.1600	0.0000	0.0000	0.0000	0.0000	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.0350	0.0000	0.0130	0.0000	0.0000	-0.0100	230.9400	0.0000	2.1700	39.4948	37.7863	55.1590	24.0019	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
178.1427	696.0000	-0.9000	1.6566	45.0750	124.1500	230.8650	0.9422	145.0400	42.7726	38.5045	65.1085	23.5110	0.0000	700.0000	500.0000	0.0000	698.3088	0.9976	1.0189	0.0796	0.0787	1.0443	2.1098	-0.5454	2.2899	7.2334	36.8997	303.6183	127.1608	84.8586	2.3716	1.6722	72.7988	30.0000
178.4623	696.0000	-0.9000	1.6553	45.0570	124.0000	230.8710	0.9426	145.1900	42.8018	38.4937	65.1667	23.4737	0.0000	700.0000	500.0000	0.0000	700.6322	0.9771	0.9877	0.0783	0.0770	0.9878	2.0697	-0.6818	2.1897	8.1018	37.0025	303.6183	128.9113	84.8906	2.2959	1.6731	73.0359	30.0000
178.6691	696.0000	-0.9000	1.6553	45.0570	124.0000	230.8710	0.9426	145.1900	42.8018	38.4937	65.1667	23.4737	0.0000	700.0000	500.0000	0.0000	700.6322	0.9771	0.9877	0.0783	0.0770	0.9878	2.0697	-0.6818	2.1897	8.1018	37.0025	303.6183	128.9113	84.8906	2.2959	1.6731	73.0359	30.0000
179.0669	701.0000	-0.8970	1.6548	45.0520	123.9500	230.8740	0.9404	144.7700	42.8018	38.4937	65.1667	23.4737	0.0000	700.0000	500.0000	0.0000	693.3369	1.0357	1.0827	0.0796	0.0807	1.1809	2.1686	-0.6544	2.2768	7.8506	37.5959	303.7049	128.7747	84.9225	2.3406	1.6727	73.0359	30.0000
179.1949	701.0000	-0.8970	1.6548	45.0520	123.9500	230.8740	0.9404	144.7700	42.8018	38.4937	65.1667	23.4737	0.0000	700.0000	500.0000	0.0000	693.3369	1.0357	1.0827	0.0796	0.0807	1.1809	2.1686	-0.6544	2.2768	7.8506	37.5959	303.7049	128.7747	84.9225	2.3406	1.6727	73.0359	30.0000
179.6890	700.0000	-0.9010	1.6557	45.0680	124.0500	230.8750	0.9414	144.9200	42.8195	38.5012	65.1782	23.3961	0.0000	700.0000	500.0000	0.0000	700.8388	0.9946	0.9853	0.0789	0.0780	1.0163	2.1024	-0.5970	2.2606	8.1102	37.0837	303.6657	128.4389	84.9556	2.3699	1.6738	73.2722	30.0000
179.7148	700.0000	-0.9010	1.6557	45.0680	124.0500	230.8750	0.9414	144.9200	42.8195	38.5012	65.1782	23.3961	0.0000	700.0000	500.0000	0.0000	700.8388	0.9946	0.9853	0.0789	0.0780	1.0163	2.1024	-0.5970	2.2606	8.1102	37.0837	303.6657	128.4389	84.9556	2.3699	1.6738	73.2722	30.0000
180.2368	700.0000	-0.8980	1.6563	45.0830	124.1500	230.8780	0.9422	145.0700	42.8195	38.5012	65.1782	23.3961	0.0000	700.0000	500.0000	0.0000	705.5504	0.9816	0.9244	0.0784	0.0789	1.0831	2.0773	-0.6055	2.2273	7.9758	36.9335	303.6539	127.0906	84.9899	2.3272	1.6719	73.2722	30.0000
180.3240	700.0000	-0.8980	1.6563	45.0830	124.1500	230.8780	0.9422	145.0700	42.8195	38.5012	65.1782	23.3961	0.0000	700.0000	500.0000	0.0000	705.5504	0.9816	0.9244	0.0784	0.0789	1.0831	2.0773	-0.6055	2.2273	7.9758	36.9335	303.6539	127.0906	84.9899	2.3272	1.6719	73.2722	30.0000
180.7624	699.0000	-0.9000	1.6549	45.0620	124.0100	230.8800	0.9408	144.8000	42.8344	38.5147	65.2259	23.3157	0.0000	700.0000	500.0000	0.0000	697.9487	1.0249	1.0232	0.0788	0.0810	1.1516	2.1345	-0.6929	2.3121	5.5334	36.3985	303.6605	127.4875	85.0208	2.3797	1.6730	73.5077	30.0000
180.9495	699.0000	-0.9000	1.6549	45.0620	124.0100	230.8800	0.9408	144.8000	42.8344	38.5147	65.2259	23.3157	0.0000	700.0000	500.0000	0.0000	697.9487	1.0249	1.0232	0.0788	0.0810	1.1516	2.1345	-0.6929	2.3121	5.5334	36.3985	303.6605	127.4875	85.0208	2.3797	1.6730	73.5077	30.0000
181.2781	700.0000	-0.8980	1.6562	45.0790	124.1500	230.8810	0.9440	145.4500	42.8488	38.5049	65.2971	23.3677	0.0000	700.0000	500.0000	0.0000	697.7573	1.0162	1.0256	0.0794	0.0804	1.0790	2.1447	-0.5945	2.3273	7.9500	37.1933	303.6186	128.2199	85.0536	2.4063	1.6725	73.7430	30.0000
181.5658	701.0000	-0.9000	1.6556	45.0780	124.1000	230.8830	0.9415	144.9700	42.8799	38.5212	65.2920	23.3890	0.0000	700.0000	500.0000	0.0000	697.7573	1.0162	1.0256	0.0794	0.0804	1.0790	2.1447	-0.5945	2.3273	7.9500	37.1933	303.6186	128.2199	85.0536	2.4063	1.6725	73.7430	30.0000
181.7980	701.0000	-0.9000	1.6556	45.0780	124.1000	230.8830	0.9415	144.9700	42.8799	38.5212	65.2920	23.3890	0.0000	700.0000	500.0000	0.0000	697.7573	1.0162	1.0256	0.0794	0.0804	1.0790	2.1447	-0.5945	2.3273	7.9500	37.1933	303.6186	128.2199	85.0536	2.4063	1.6725	73.7430	30.0000
182.1908	703.0000	-0.8990	1.6551	45.0720	124.0600	230.8840	0.9412	144.9200	42.8971	38.5245	65.3338	23.3824	0.0000	700.0000	500.0000	0.0000	702.8045	0.9933	0.9602	0.0784	0.0787	0.9687	2.1039	-0.6321	2.2723	7.6740	36.9184	303.6755	127.1931	85.0861	2.3499	1.6728	73.7430	30.0000
182.3610	703.0000	-0.8990	1.6551	45.0720	124.0600	230.8840	0.9412	144.9200	42.8971	38.5245	65.3338	23.3824	0.0000	700.0000	500.0000	0.0000	702.8045	0.9933	0.9602	0.0784	0.0787	0.9687	2.1039	-0.6321	2.2723	7.6740	36.9184	303.6755	127.1931	85.0861	2.3499	1.6728	73.7430	30.0000
182.7958	702.0000	-0.8970	1.6558	45.0840	124.1300	230.8830	0.9419	145.0200	42.8971	38.5245	65.3338	23.3824	0.0000	700.0000	500.0000	0.0000	692.4904	0.9928	1.0947	0.0800	0.0796	1.1277	2.0874	-0.6446	2.2058	7.5898	36.9792	303.6628	127.7661	85.1192	2.4362	1.6727	73.9778	30.0000
182.8791	702.0000	-0.8970	1.6558	45.0840	124.1300	230.8830	0.9419	145.0200	42.8971	38.5245	65.3338	23.3824	0.0000	700.0000	500.0000	0.0000	692.4904	0.9928	1.0947	0.0800	0.0796	1.1277	2.0874	-0.6446	2.2058	7.5898	36.9792	303.6628	127.7661	85.1192	2.4362	1.6727	73.9778	30.0000
183.4012	702.0000	-0.8980	1.6569	45.1030	124.2800	230.8820	0.9426	145.1700	42.8953	38.5464	65.3787	23.2225	0.0000	700.0000	500.0000	0.0000	699.3194	1.0025	1.0063	0.0793	0.0801	1.2137	2.0744	-0.6186	2.2796	6.3274	36.9252	303.6753	127.6925	85.1504	2.4247	1.6725	73.9778	30.0000
183.4115	702.0000	-0.8980	1.6569	45.1030	124.2800	230.8820	0.9426	145.1700	42.8953	38.5464	65.3787	23.2225	0.0000	700.0000	500.0000	0.0000	699.3194	1.0025	1.0063	0.0793	0.0801	1.2137	2.0744	-0.6186	2.2796	6.3274	36.9252	303.6753	127.6925	85.1504	2.4247	1.6725	73.9778	30.0000
183.9333	700.0000	-0.9010	1.6565	45.0960	124.2200	230.8820	0.9425	145.1100	42.8953	38.5464	65.3787	23.2225	0.0000	700.0000	500.0000	0.0000	704.2073	1.0356	0.9424	0.0780	0.0809	1.1251	2.1594	-0.6473	2.3089	6.5918	37.1327	303.6613	127.7248	85.1832	2.3364	1.6732	74.2119	30.0000
184.0346	700.0000	-0.9010	1.6565	45.0960	124.2200	230.8820	0.9425	145.1100	42.8953	38.5464	65.3787	23.2225	0.0000	700.0000	500.0000	0.0000	704.2073	1.0356	0.9424	0.0780	0.0809	1.1251	2.1594	-0.6473	2.3089	6.5918	37.1327	303.6613	127.7248	85.1832	2.3364	1.6732	74.2119	30.0000
184.4452	701.0000	-0.8990	1.6558	45.0920	124.1700	230.8780	0.9417	144.9900	42.9203	38.5334	65.4356	23.1633	0.0000	700.0000	500.0000	0.0000	697.0435	1.0104	1.0436	0.0790	0.0793	1.0406	2.1236	-0.6770	2.2369	7.7751	37.0241	303.5992	128.4179	85.2160	2.3510	1.6725	74.4458	30.0000
184.6463	701.0000	-0.8990	1.6558	45.0920	124.1700	230.8780	0.9417	144.9900	42.9203	38.5334	65.4356	23.1633	0.0000	700.0000	500.0000	0.0000	697.0435	1.0104	1.0436	0.0790	0.0793	1.0406	2.1236	-0.6770	2.2369	7.7751	37.0241	303.5992	128.4179	85.2160	2.3510	1.6725	74.4458	30.0000
184.9648	701.0000	-0.9000	1.6559	45.0940	124.1800	230.8760	0.9420	145.0100	42.9389	38.5376	65.4934	23.1340	0.0000	700.0000	500.0000	0.0000	695.6969	1.0017	1.0531	0.0795	0.0789	1.0411	2.0974	-0.6451	2.2880	6.3860	36.8580	303.6038	127.3876	85.2487	2.4359	1.6721	74.4458	30.0000
185.2736	702.0000	-0.8990	1.6553	45.0940	124.1200	230.8740	0.9417	144.9600	42.9868	38.5474	65.4948	23.1084	0.0000	700.0000	500.0000	0.0000	695.6969	1.0017	1.0531	0.0795	0.0789	1.0411	2.0974	-0.6451	2.2880	6.3860	36.8580	303.6038	127.3876	85.2487	2.4359	1.6721	74.4458	30.0000
185.4810	702.0000	-0.8990	1.6553	45.0940	124.1200	230.8740	0.9417	144.9600	42.9868	38.5474	65.4948	23.1084	0.0000	700.0000	500.0000	0.0000	695.6969	1.0017	1.0531	0.0795	0.0789	1.0411	2.0974	-0.6451	2.2880	6.3860	36.8580	303.6038	127.3876	85.2487	2.4359	1.6721	74.4458	30.0000
185.8897	700.0000	-0.8990	1.6560	45.1010	124.2000	230.8720	0.9420	145.0200	42.9710	38.5576	65.5513	23.0805	0.0000	700.0000	500.0000	0.0000	706.1004	0.9781	0.9180	0.0782	0.0782	1.0203	2.0613	-0.6482	2.2328	7.2184	37.0316	303.6374	126.3142	85.2795	2.3286	1.6724	74.6790	30.0000
185.9924	700.0000	-0.8990	1.6560	45.1010	124.2000	230.8720	0.9420	145.0200	42.9710	38.5576	65.5513	23.0805	0.0000	700.0000	500.0000	0.0000	706.1004	0.9781	0.9180	0.0782	0.0782	1.0203	2.0613	-0.6482	2.2328	7.2184	37.0316	303.6374	126.3142	85.2795	2.3286	1.6724	74.6790	30.0000
186.4944	701.0000	-0.8980	1.6555	45.0930	124.1500	230.8670	0.9418	144.9800	42.9710	38.5576	65.5513	23.0805	0.0000	700.0000	500.0000	0.0000	698.6638	1.0134	1.0138	0.0796	0.0809	1.1341	2.1272	-0.6194	2.3049	8.2804	37.3872	303.6322	127.0278	85.3112	2.4289	1.6710	74.9111	30.0000
186.5105	701.0000	-0.8980	1.6555	45.0930	124.1500	230.8670	0.9418	144.9800	42.9710	38.5576	65.5513	23.0805	0.0000	700.0000	500.0000	0.0000	698.6638	1.0134	1.0138	0.0796	0.0809	1.1341	2.1272	-0.6194	2.3049	8.2804	37.3872	303.6322	127.0278	85.3112	2.4289	1.6710	74.9111	30.0000
187.0238	701.0000	-0.9010	1.6556	45.1000	124.1700	230.8630	0.9418	145.0000	42.9993	38.5525	65.5609	23.0526	0.0000	700.0000	500.0000	0.0000	697.3782	0.9980	1.0305	0.0788	0.0787	1.1275	2.0885	-0.7089	2.2009	7.0595	36.8749	303.6552	128.1155	85.3413	2.3698	1.6723	74.9111	30.0000
187.1046	701.0000	-0.9010	1.6556	45.1000	124.1700	230.8630	0.9418	145.0000	42.9993	38.5525	65.5609	23.0526	0.0000	700.0000	500.0000	0.0000	697.3782	0.9980	1.0305	0.0788	0.0787	1.1275	2.0885	-0.7089	2.2009	7.0595	36.8749	303.6552	128.1155	85.3413	2.3698	1.6723	74.9111	30.0000
187.5488	701.0000	-0.8990	1.6542	45.0840	124.0300	230.8590	0.9410	144.8400	42.9993	38.5525	65.5609	23.0526	0.0000	700.0000	500.0000	0.0000	699.8531	1.0111	0.9868	0.0790	0.0805	1.1262	2.1298	-0.5975	2.2213	7.8090	36.9953	303.5862	128.0602	85.3719	2.3947	1.6728	75.1430	30.0000
187.7217	701.0000	-0.8990	1.6542	45.0840	124.0300	230.8590	0.9410	144.8400	42.9993	38.5525	65.5609	23.0526	0.0000	700.0000	500.0000	0.0000	699.8531	1.0111	0.9868	0.0790	0.0805	1.1262	2.1298	-0.5975	2.2213	7.8090	36.9953	303.5862	128.0602	85.3719	2.3947	1.6728	75.1430	30.0000
188.0698	701.0000	-0.8970	1.6552	45.0950	124.1400	230.8530	0.9416	144.9400	43.0300	38.5399	65.6205	23.0090	0.0000	700.0000	500.0000	0.0000	699.8809	1.0078	0.9988	0.0789	0.0791	1.0358	2.1391	-0.6569	2.2702	6.9944	36.8475	303.5956	127.5831	85.4051	2.3896	1.6726	75.1430	30.0000
188.3572	703.0000	-0.9000	1.6567	45.1220	124.3100	230.8460	0.9431	145.1700	43.0300	38.5399	65.6205	23.0090	0.0000	700.0000	500.0000	0.0000	699.8809	1.0078	0.9988	0.0789	0.0791	1.0358	2.1391	-0.6569	2.2702	6.9944	36.8475	303.5956	127.5831	85.4051	2.3896	1.6726	75.1430	30.0000
188.5968	703.0000	-0.9000	1.6567	45.1220	124.3100	230.8460	0.9431	145.1700	43.0300	38.5399	65.6205	23.0090	0.0000	700.0000	500.0000	0.0000	699.8809	1.0078	0.9988	0.0789	0.0791	1.0358	2.1391	-0.6569	2.2702	6.9944	36.8475	303.5956	127.5831	85.4051	2.3896	1.6726	75.1430	30.0000
189.1117	701.0000	-0.9020	1.6570	45.1280	124.3500	230.8390	0.9430	145.1800	43.0286	38.5702	65.6733	23.0332	0.0000	700.0000	500.0000	0.0000	692.4239	1.0031	1.0962	0.0806	0.0796	1.1143	2.1206	-0.5806	2.3310	7.8330	37.6320	303.5697	127.9007	85.4631	2.4347	1.6732	75.6054	30.0000
189.4847	695.0000	-0.9000	1.6566	45.1180	124.3200	230.8330	0.9429	145.1500	43.0690	38.5651	65.7256	23.0597	0.0000	700.0000	500.0000	0.0000	692.4239	1.0031	1.0962	0.0806	0.0796	1.1143	2.1206	-0.5806	2.3310	7.8330	37.6320	303.5697	127.9007	85.4631	2.4347	1.6732	75.6054	30.0000
189.6314	695.0000	-0.9000	1.6566	45.1180	124.3200	230.8330	0.9429	145.1500	43.0690	38.5651	65.7256	23.0597	0.0000	700.0000	500.0000	0.0000	692.4239	1.0031	1.0962	0.0806	0.0796	1.1143	2.1206	-0.5806	2.3310	7.8330	37.6320	303.5697	127.9007	85.4631	2.4347	1.6732	75.6054	30.0000
190.1097	701.0000	-0.9010	1.6567	45.1270	124.3400	230.8260	0.9434	145.2100	43.0751	38.5730	65.7380	23.0990	0.0000	700.0000	500.0000	0.0000	700.2302	0.9775	0.9947	0.0791	0.0778	1.0133	2.0779	-0.6484	2.2503	7.3689	36.7447	303.5077	127.5446	85.4955	2.3583	1.6745	75.6054	30.0000
190.1685	701.0000	-0.9010	1.6567	45.1270	124.3400	230.8260	0.9434	145.2100	43.0751	38.5730	65.7380	23.0990	0.0000	700.0000	500.0000	0.0000	700.2302	0.9775	0.9947	0.0791	0.0778	1.0133	2.0779	-0.6484	2.2503	7.3689	36.7447	303.5077	127.5446	85.4955	2.3583	1.6745	75.6054	30.0000
190.6836	701.0000	-0.9010	1.6554	45.1170	124.2000	230.8180	0.9421	145.0100	43.0932	38.5674	65.7719	23.1250	0.0000	700.0000	500.0000	0.0000	699.5490	1.0056	1.0066	0.0795	0.0789	1.0619	2.1258	-0.6059	2.2670	6.8970	36.8004	303.5587	128.6685	85.5283	2.3859	1.6737	75.8361	30.0000
190.7247	701.0000	-0.9010	1.6554	45.1170	124.2000	230.8180	0.9421	145.0100	43.0932	38.5674	65.7719	23.1250	0.0000	700.0000	500.0000	0.0000	699.5490	1.0056	1.0066	0.0795	0.0789	1.0619	2.1258	-0.6059	2.2670	6.8970	36.8004	303.5587	128.6685	85.5283	2.3859	1.6737	75.8361	30.0000
191.3261	699.0000	-0.8980	1.6552	45.1140	124.1900	230.8010	0.9424	145.0800	43.1215	38.5772	65.7930	23.1165	0.0000	700.0000	500.0000	0.0000	701.9331	1.0176	0.9717	0.0784	0.0795	1.1667	2.1232	-0.6348	2.3294	6.0025	37.0734	303.5212	129.1223	85.5589	2.3379	1.6723	75.8361	30.0000
191.7115	699.0000	-0.8980	1.6552	45.1140	124.1900	230.8010	0.9424	145.0800	43.1215	38.5772	65.7930	23.1165	0.0000	700.0000	500.0000	0.0000	703.7195	0.9729	0.9484	0.0784	0.0774	0.9984	2.0719	-0.6361	2.2375	6.7151	36.4880	303.5494	128.1120	85.5890	2.3351	1.6721	76.0658	30.0000
191.9297	699.0000	-0.8980	1.6552	45.1140	124.1900	230.8010	0.9424	145.0800	43.1215	38.5772	65.7930	23.1165	0.0000	700.0000	500.0000	0.0000	703.7195	0.9729	0.9484	0.0784	0.0774	0.9984	2.0719	-0.6361	2.2375	6.7151	36.4880	303.5494	128.1120	85.5890	2.3351	1.6721	76.0658	30.0000
192.2362	699.0000	-0.9020	1.6551	45.1130	124.1900	230.7930	0.9422	144.9800	43.1215	38.5772	65.7930	23.1165	0.0000	700.0000	500.0000	0.0000	703.7195	0.9729	0.9484	0.0784	0.0774	0.9984	2.0719	-0.6361	2.2375	6.7151	36.4880	303.5494	128.1120	85.5890	2.3351	1.6721	76.0658	30.0000
192.5573	700.0000	-0.9000	1.6562	45.1310	124.3200	230.7800	0.9452	145.5800	43.1280	38.5782	65.8403	23.2754	0.0000	700.0000	500.0000	0.0000	698.2984	0.9865	1.0196	0.0797	0.0788	1.0761	2.0968	-0.5947	2.3266	5.6323	36.6170	303.5156	128.3060	85.6205	2.4246	1.6723	76.2947	30.0000
192.7621	700.0000	-0.9000	1.6562	45.1310	124.3200	230.7800	0.9452	145.5800	43.1280	38.5782	65.8403	23.2754	0.0000	700.0000	500.0000	0.0000	698.2984	0.9865	1.0196	0.0797	0.0788	1.0761	2.0968	-0.5947	2.3266	5.6323	36.6170	303.5156	128.3060	85.6205	2.4246	1.6723	76.2947	30.0000
193.1720	701.0000	-0.8980	1.6554	45.1230	124.2300	230.7680	0.9427	145.1000	43.1634	38.6108	65.8830	23.2646	0.0000	700.0000	500.0000	0.0000	698.4503	0.9694	1.0177	0.0797	0.0783	1.0203	2.0829	-0.5622	2.2897	7.9389	37.6320	303.4508	127.4897	85.6502	2.3945	1.6733	76.2947	30.0000
193.2771	701.0000	-0.8980	1.6554	45.1230	124.2300	230.7680	0.9427	145.1000	43.1634	38.6108	65.8830	23.2646	0.0000	700.0000	500.0000	0.0000	698.4503	0.9694	1.0177	0.0797	0.0783	1.0203	2.0829	-0.5622	2.2897	7.9389	37.6320	303.4508	127.4897	85.6502	2.3945	1.6733	76.2947	30.0000
193.7744	701.0000	-0.8980	1.6544	45.1130	124.1300	230.7530	0.9417	144.8700	43.1810	38.6393	65.9151	23.2480	0.0000	700.0000	500.0000	0.0000	701.3750	1.0010	0.9792	0.0783	0.0791	0.9675	2.1489	-0.6835	2.2769	7.2400	37.4357	303.4318	125.8476	85.6817	2.3224	1.6715	76.5233	30.0000
193.7933	701.0000	-0.8980	1.6544	45.1130	124.1300	230.7530	0.9417	144.8700	43.1810	38.6393	65.9151	23.2480	0.0000	700.0000	500.0000	0.0000	701.3750	1.0010	0.9792	0.0783	0.0791	0.9675	2.1489	-0.6835	2.2769	7.2400	37.4357	303.4318	125.8476	85.6817	2.3224	1.6715	76.5233	30.0000
194.3613	700.0000	-0.9020	1.6552	45.1260	124.2200	230.7410	0.9426	145.0700	43.1824	38.6253	65.9408	23.2556	0.0000	700.0000	500.0000	0.0000	705.1558	1.0160	0.9307	0.0782	0.0806	1.1926	2.1008	-0.6147	2.3186	6.6017	37.1549	303.4184	127.5469	85.7121	2.3869	1.6733	76.5233	30.0000
194.3798	700.0000	-0.9020	1.6552	45.1260	124.2200	230.7410	0.9426	145.0700	43.1824	38.6253	65.9408	23.2556	0.0000	700.0000	500.0000	0.0000	705.1558	1.0160	0.9307	0.0782	0.0806	1.1926	2.1008	-0.6147	2.3186	6.6017	37.1549	303.4184	127.5469	85.7121	2.3869	1.6733	76.5233	30.0000
194.8800	701.0000	-0.9010	1.6564	45.1400	124.3600	230.7130	0.9455	145.6200	43.1824	38.6253	65.9408	23.2556	0.0000	700.0000	500.0000	0.0000	705.4155	1.0087	0.9269	0.0778	0.0792	1.0198	2.1240	-0.6805	2.2309	8.3472	37.3766	303.4047	127.6417	85.7439	2.2838	1.6731	76.7515	30.0000
195.0034	701.0000	-0.9010	1.6564	45.1400	124.3600	230.7130	0.9455	145.6200	43.1824	38.6253	65.9408	23.2556	0.0000	700.0000	500.0000	0.0000	705.4155	1.0087	0.9269	0.0778	0.0792	1.0198	2.1240	-0.6805	2.2309	8.3472	37.3766	303.4047	127.6417	85.7439	2.2838	1.6731	76.7515	30.0000
195.4036	703.0000	-0.9000	1.6558	45.1340	124.3100	230.7000	0.9435	145.1900	43.2005	38.6052	65.9922	23.0933	0.0000	700.0000	500.0000	0.0000	698.7471	1.0036	1.0131	0.0795	0.0798	1.1572	2.1102	-0.6524	2.2438	6.4905	36.5578	303.3873	128.9766	85.7741	2.3699	1.6722	76.9787	30.0000
195.6093	703.0000	-0.9000	1.6558	45.1340	124.3100	230.7000	0.9435	145.1900	43.2005	38.6052	65.9922	23.0933	0.0000	700.0000	500.0000	0.0000	698.7471	1.0036	1.0131	0.0795	0.0798	1.1572	2.1102	-0.6524	2.2438	6.4905	36.5578	303.3873	128.9766	85.7741	2.3699	1.6722	76.9787	30.0000
195.9235	699.0000	-0.8980	1.6562	45.1420	124.3600	230.6870	0.9440	145.2400	43.2005	38.6052	65.9922	23.0933	0.0000	700.0000	500.0000	0.0000	706.1902	0.9959	0.9173	0.0783	0.0800	1.1861	2.0728	-0.5940	2.2437	6.8257	36.5918	303.3509	128.8077	85.8058	2.3857	1.6739	76.9787	30.0000
196.2240	699.0000	-0.9010	1.6562	45.1530	124.3800	230.6740	0.9454	145.5600	43.2140	38.6509	66.0316	23.0516	0.0000	700.0000	500.0000	0.0000	706.1902	0.9959	0.9173	0.0783	0.0800	1.1861	2.0728	-0.5940	2.2437	6.8257	36.5918	303.3509	128.8077	85.8058	2.3857	1.6739	76.9787	30.0000
196.4451	699.0000	-0.9010	1.6562	45.1530	124.3800	230.6740	0.9454	145.5600	43.2140	38.6509	66.0316	23.0516	0.0000	700.0000	500.0000	0.0000	706.1902	0.9959	0.9173	0.0783	0.0800	1.1861	2.0728	-0.5940	2.2437	6.8257	36.5918	303.3509	128.8077	85.8058	2.3857	1.6739	76.9787	30.0000
196.8498	701.0000	-0.8990	1.6556	45.1370	124.3100	230.6610	0.9435	145.1600	43.2516	38.6369	66.0610	23.0270	0.0000	700.0000	500.0000	0.0000	697.7701	1.0120	1.0267	0.0789	0.0805	1.1821	2.1041	-0.6852	2.3658	6.6724	36.6460	303.3465	128.5585	85.8365	2.3770	1.6738	77.2059	30.0000
196.9747	701.0000	-0.8990	1.6556	45.1370	124.3100	230.6610	0.9435	145.1600	43.2516	38.6369	66.0610	23.0270	0.0000	700.0000	500.0000	0.0000	697.7701	1.0120	1.0267	0.0789	0.0805	1.1821	2.1041	-0.6852	2.3658	6.6724	36.6460	303.3465	128.5585	85.8365	2.3770	1.6738	77.2059	30.0000
197.4826	703.0000	-0.9000	1.6550	45.1410	124.2500	230.6490	0.9432	145.1000	43.2419	38.6285	66.0789	22.9944	0.0000	700.0000	500.0000	0.0000	706.5405	0.9733	0.9127	0.0787	0.0783	1.0746	2.0587	-0.5768	2.2560	6.4587	36.7017	303.3465	127.1309	85.8689	2.3909	1.6721	77.4323	30.0000
197.4915	703.0000	-0.9000	1.6550	45.1410	124.2500	230.6490	0.9432	145.1000	43.2419	38.6285	66.0789	22.9944	0.0000	700.0000	500.0000	0.0000	706.5405	0.9733	0.9127	0.0787	0.0783	1.0746	2.0587	-0.5768	2.2560	6.4587	36.7017	303.3465	127.1309	85.8689	2.3909	1.6721	77.4323	30.0000
198.0063	701.0000	-0.8990	1.6558	45.1520	124.3400	230.6380	0.9434	145.1300	43.2693	38.6234	66.1298	23.0786	0.0000	700.0000	500.0000	0.0000	702.3217	1.0134	0.9670	0.0781	0.0792	0.9898	2.1419	-0.6590	2.2178	8.1696	37.3086	303.3246	127.2587	85.8987	2.3088	1.6715	77.4323	30.0000
198.0876	701.0000	-0.8990	1.6558	45.1520	124.3400	230.6380	0.9434	145.1300	43.2693	38.6234	66.1298	23.0786	0.0000	700.0000	500.0000	0.0000	702.3217	1.0134	0.9670	0.0781	0.0792	0.9898	2.1419	-0.6590	2.2178	8.1696	37.3086	303.3246	127.2587	85.8987	2.3088	1.6715	77.4323	30.0000
198.5290	701.0000	-0.9010	1.6565	45.1550	124.4200	230.6250	0.9445	145.2900	43.2693	38.6234	66.1298	23.0786	0.0000	700.0000	500.0000	0.0000	695.0314	1.0000	1.0620	0.0803	0.0795	1.1342	2.1023	-0.5591	2.1770	6.3049	36.4920	303.2992	128.8157	85.9296	2.4340	1.6727	77.6577	30.0000
198.6937	701.0000	-0.9010	1.6565	45.1550	124.4200	230.6250	0.9445	145.2900	43.2693	38.6234	66.1298	23.0786	0.0000	700.0000	500.0000	0.0000	695.0314	1.0000	1.0620	0.0803	0.0795	1.1342	2.1023	-0.5591	2.1770	6.3049	36.4920	303.2992	128.8157	85.9296	2.4340	1.6727	77.6577	30.0000
199.0476	702.0000	-0.9010	1.6555	45.1440	124.3200	230.6130	0.9436	145.1500	43.2721	38.6257	66.1477	23.1363	0.0000	700.0000	500.0000	0.0000	694.5749	1.0177	1.0677	0.0796	0.0806	1.2203	2.1011	-0.6585	2.2931	5.5971	36.3601	303.2570	129.2660	85.9596	2.4202	1.6728	77.6577	30.0000
