DateTime	Duration	API0221_MCU_FAILURE_FLAGS	API0221_MCU_EVENT	API0221_FBK_ACTUAL_SPEED	API0221_FBK_BUS_VOLTAGE	API0221_FBK_INSTANT_LOAD_TORQUE_X10	API0221_FBK_SHAFT_POWER_FILT_10HZ_X10	API221_CMD_Target_Speed	API221_CMD_Target_Acceleration	API221_CMD_T_On	API221_CMD_T_Off
06/11/2018 15:56:15.1200	11832.8890	0.0	NaN	-386.0	312.0	34.0	330.0	-2755	902	0	0
06/11/2018 15:56:16.1260	11833.8950	0.0	NaN	-1216.0	310.0	37.0	610.0	-2755	902	0	0
06/11/2018 15:56:17.1360	11834.9050	0.0	NaN	-1914.0	306.0	45.0	1070.0	-2755	902	0	0
06/11/2018 15:56:17.5470	11835.3160	0.0	NaN	-1914.0	306.0	45.0	1070.0	-2755	902	0	0
06/11/2018 15:56:18.1180	11835.8870	0.0	NaN	-2597.0	300.0	55.0	1720.0	-2755	902	0	0
06/11/2018 15:56:19.1150	11836.8840	0.0	NaN	-2750.0	302.0	43.0	1480.0	-2755	902	0	0
06/11/2018 15:56:19.5490	11837.3180	0.0	NaN	-2750.0	302.0	43.0	1480.0	0	950	0	0
06/11/2018 15:56:20.1340	11837.9030	0.0	NaN	-2464.0	308.0	25.0	770.0	0	950	0	0
06/11/2018 15:56:21.1560	11838.9250	0.0	NaN	-1729.0	311.0	18.0	390.0	0	950	0	0
06/11/2018 15:56:22.1490	11839.9180	0.0	NaN	-1012.0	313.0	12.0	160.0	0	950	0	0
06/11/2018 15:56:22.4440	11840.2130	0.0	NaN	-1012.0	313.0	12.0	160.0	0	950	0	0
06/11/2018 15:56:23.1430	11840.9120	0.0	NaN	-307.0	221.0	6.0	30.0	0	950	0	0
06/11/2018 15:56:24.1340	11841.9030	0.0	NaN	-2.0	185.0	0.0	0.0	0	950	0	0
06/11/2018 15:56:25.1390	11842.9080	0.0	NaN	0.0	149.0	0.0	0.0	0	950	0	0
06/11/2018 15:56:26.0640	11843.8330	0.0	NaN	-3.0	106.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:07.1540	12064.9230	0.0	NaN	-3.0	106.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:07.2340	12065.0030	0.0	NaN	0.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:08.2380	12066.0070	0.0	NaN	1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:09.2540	12067.0230	0.0	NaN	-6.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:10.2430	12068.0120	0.0	NaN	-1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:11.2510	12069.0200	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:12.1890	12069.9580	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:13.1830	12070.9520	0.0	NaN	0.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:14.1890	12071.9580	0.0	NaN	0.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:15.2080	12072.9770	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:16.2090	12073.9780	0.0	NaN	-2.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:17.2200	12074.9890	0.0	NaN	-5.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:17.2900	12075.0590	0.0	NaN	-5.0	315.0	0.0	0.0	-2755	902	0	0
06/11/2018 16:00:18.2290	12075.9980	0.0	NaN	-730.0	312.0	28.0	310.0	-2755	902	0	0
06/11/2018 16:00:19.2180	12076.9870	0.0	NaN	-1466.0	309.0	39.0	760.0	-2755	902	0	0
06/11/2018 16:00:20.2270	12077.9960	0.0	NaN	-2160.0	305.0	47.0	1260.0	-2755	902	0	0
06/11/2018 16:00:20.4390	12078.2080	0.0	NaN	-2160.0	305.0	47.0	1260.0	-2755	902	0	0
06/11/2018 16:00:21.2340	12079.0030	0.0	NaN	-2807.0	303.0	43.0	1490.0	-2755	902	0	0
06/11/2018 16:00:21.4270	12079.1960	0.0	NaN	-2807.0	303.0	43.0	1490.0	0	950	0	0
06/11/2018 16:00:22.2330	12080.0020	0.0	NaN	-2289.0	309.0	23.0	700.0	0	950	0	0
06/11/2018 16:00:23.2210	12080.9900	0.0	NaN	-1568.0	312.0	17.0	350.0	0	950	0	0
06/11/2018 16:00:23.4520	12081.2210	0.0	NaN	-1568.0	312.0	17.0	350.0	2755	902	0	0
06/11/2018 16:00:24.2280	12081.9970	0.0	NaN	-853.0	314.0	12.0	120.0	2755	902	0	0
06/11/2018 16:00:25.2360	12083.0050	0.0	NaN	-172.0	315.0	0.0	0.0	2755	902	0	0
06/11/2018 16:00:25.4370	12083.2060	0.0	NaN	-172.0	315.0	0.0	0.0	2755	902	0	0
06/11/2018 16:00:26.1470	12083.9160	0.0	NaN	828.0	311.0	34.0	400.0	2755	902	0	0
06/11/2018 16:00:27.2540	12085.0230	0.0	NaN	1567.0	309.0	36.0	740.0	2755	902	0	0
06/11/2018 16:00:28.1580	12085.9270	0.0	NaN	2278.0	302.0	38.0	1050.0	2755	902	0	0
06/11/2018 16:00:28.2760	12086.0450	0.0	NaN	2278.0	302.0	38.0	1050.0	0	950	0	0
06/11/2018 16:00:29.1780	12086.9470	0.0	NaN	1854.0	311.0	14.0	310.0	0	950	0	0
06/11/2018 16:00:30.1960	12087.9650	0.0	NaN	1153.0	313.0	9.0	150.0	0	950	0	0
06/11/2018 16:00:30.4740	12088.2430	0.0	NaN	1153.0	313.0	9.0	150.0	0	950	0	0
06/11/2018 16:00:31.1960	12088.9650	0.0	NaN	451.0	314.0	5.0	40.0	0	950	0	0
06/11/2018 16:00:32.1970	12089.9660	0.0	NaN	-5.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:33.1780	12090.9470	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:34.2030	12091.9720	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:35.2060	12092.9750	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:35.5160	12093.2850	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:36.2320	12094.0010	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:37.2320	12095.0010	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:38.2480	12096.0170	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:39.2540	12097.0230	0.0	NaN	-5.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:40.1450	12097.9140	0.0	NaN	-2.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:40.4540	12098.2230	0.0	NaN	-2.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:41.1640	12098.9330	0.0	NaN	1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:42.2510	12100.0200	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:43.1770	12100.9460	0.0	NaN	1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:44.1810	12101.9500	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:45.1850	12102.9540	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:45.4830	12103.2520	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:46.1860	12103.9550	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:47.1980	12104.9670	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:48.1870	12105.9560	0.0	NaN	-6.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:49.2010	12106.9700	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:50.2070	12107.9760	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:50.5460	12108.3150	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:51.2200	12108.9890	0.0	NaN	0.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:52.2500	12110.0190	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:53.1360	12110.9050	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:54.1540	12111.9230	0.0	NaN	0.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:55.1460	12112.9150	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:55.5720	12113.3410	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:56.1630	12113.9320	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:57.1560	12114.9250	0.0	NaN	-2.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:58.1610	12115.9300	0.0	NaN	-6.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:00:59.1520	12116.9210	0.0	NaN	1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:00.1610	12117.9300	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:00.5690	12118.3380	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:01.1580	12118.9270	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:02.1960	12119.9650	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:03.1720	12120.9410	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:04.1890	12121.9580	0.0	NaN	3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:05.1880	12122.9570	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:05.5870	12123.3560	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:06.2080	12123.9770	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:07.2110	12124.9800	0.0	NaN	-5.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:08.2180	12125.9870	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:09.2240	12126.9930	0.0	NaN	-2.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:09.7200	12127.4890	0.0	NaN	-2.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:10.1340	12127.9030	0.0	NaN	-4.0	305.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:11.1340	12128.9030	0.0	NaN	-4.0	281.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:12.1550	12129.9240	0.0	NaN	-1.0	256.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:13.1410	12130.9100	0.0	NaN	-6.0	230.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:14.1420	12131.9110	0.0	NaN	-2.0	200.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:15.1420	12132.9110	0.0	NaN	-3.0	166.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:16.1600	12133.9290	0.0	NaN	-2.0	127.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:17.1590	12134.9280	0.0	NaN	0.0	71.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:35.2740	12153.0430	0.0	NaN	0.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:35.2780	12153.0470	0.0	NaN	0.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:36.2670	12154.0360	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:37.2740	12155.0430	0.0	NaN	-5.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:38.2830	12156.0520	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:39.2860	12157.0550	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:40.2730	12158.0420	0.0	NaN	-3.0	300.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:41.2890	12159.0580	0.0	NaN	-3.0	277.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:42.2840	12160.0530	0.0	NaN	-5.0	251.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:43.2880	12161.0570	0.0	NaN	-2.0	224.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:44.3060	12162.0750	0.0	NaN	1.0	193.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:45.3130	12163.0820	0.0	NaN	-2.0	157.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:46.3190	12164.0880	0.0	NaN	1.0	115.0	0.0	0.0	0	950	0	0
06/11/2018 16:01:47.3110	12165.0800	0.0	NaN	0.0	45.0	0.0	0.0	0	950	0	0
06/11/2018 16:02:55.2230	12232.9920	0.0	NaN	-1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:02:55.2270	12232.9960	0.0	NaN	-1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:02:56.1160	12233.8850	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:02:57.1450	12234.9140	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:02:58.1170	12235.8860	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:02:59.1300	12236.8990	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:00.1220	12237.8910	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:01.1800	12238.9490	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:02.1450	12239.9140	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:03.1620	12240.9310	0.0	NaN	0.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:04.1610	12241.9300	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:04.3700	12242.1390	0.0	NaN	-4.0	316.0	0.0	0.0	-2755	902	0	0
06/11/2018 16:03:05.1820	12242.9510	0.0	NaN	-519.0	313.0	27.0	290.0	-2755	902	0	0
06/11/2018 16:03:06.1870	12243.9560	0.0	NaN	-1343.0	310.0	39.0	680.0	-2755	902	0	0
06/11/2018 16:03:07.1890	12244.9580	0.0	NaN	-2033.0	306.0	47.0	1180.0	-2755	902	0	0
06/11/2018 16:03:08.1990	12245.9680	0.0	NaN	-2730.0	302.0	58.0	1810.0	-2755	902	0	0
06/11/2018 16:03:08.4130	12246.1820	0.0	NaN	-2730.0	302.0	58.0	1810.0	-2755	902	0	0
06/11/2018 16:03:09.2010	12246.9700	0.0	NaN	-2764.0	305.0	43.0	1440.0	-2755	902	0	0
06/11/2018 16:03:09.4080	12247.1770	0.0	NaN	-2764.0	305.0	43.0	1440.0	0	950	0	0
06/11/2018 16:03:10.1090	12247.8780	0.0	NaN	-2314.0	309.0	25.0	710.0	0	950	0	0
06/11/2018 16:03:11.1440	12248.9130	0.0	NaN	-1595.0	313.0	17.0	350.0	0	950	0	0
06/11/2018 16:03:11.2280	12248.9970	0.0	NaN	-1595.0	313.0	17.0	350.0	2755	902	0	0
06/11/2018 16:03:12.1370	12249.9060	0.0	NaN	-873.0	315.0	10.0	120.0	2755	902	0	0
06/11/2018 16:03:13.1530	12250.9220	0.0	NaN	-185.0	316.0	0.0	0.0	2755	902	0	0
06/11/2018 16:03:13.4440	12251.2130	0.0	NaN	-185.0	316.0	0.0	0.0	2755	902	0	0
06/11/2018 16:03:14.1430	12251.9120	0.0	NaN	815.0	312.0	32.0	400.0	2755	902	0	0
06/11/2018 16:03:15.1590	12252.9280	0.0	NaN	1575.0	309.0	36.0	730.0	2755	902	0	0
06/11/2018 16:03:16.1740	12253.9430	0.0	NaN	2271.0	307.0	36.0	1040.0	2755	902	0	0
06/11/2018 16:03:16.2570	12254.0260	0.0	NaN	2271.0	307.0	36.0	1040.0	0	950	0	0
06/11/2018 16:03:17.1770	12254.9460	0.0	NaN	1800.0	312.0	13.0	300.0	0	950	0	0
06/11/2018 16:03:18.1630	12255.9320	0.0	NaN	1098.0	313.0	12.0	150.0	0	950	0	0
06/11/2018 16:03:18.4810	12256.2500	0.0	NaN	1098.0	313.0	12.0	150.0	0	950	0	0
06/11/2018 16:03:19.1670	12256.9360	0.0	NaN	396.0	314.0	8.0	40.0	0	950	0	0
06/11/2018 16:03:20.1670	12257.9360	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:21.1980	12258.9670	0.0	NaN	-2.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:22.1880	12259.9570	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:23.1940	12260.9630	0.0	NaN	-1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:23.4970	12261.2660	0.0	NaN	-1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:24.1990	12261.9680	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:25.1040	12262.8730	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:26.1280	12263.8970	0.0	NaN	-5.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:27.1160	12264.8850	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:28.1220	12265.8910	0.0	NaN	1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:28.5430	12266.3120	0.0	NaN	1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:29.1390	12266.9080	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:30.1410	12267.9100	0.0	NaN	2.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:31.1540	12268.9230	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:32.1550	12269.9240	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:33.1570	12270.9260	0.0	NaN	0.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:33.4810	12271.2500	0.0	NaN	0.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:34.1590	12271.9280	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:35.1740	12272.9430	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:36.1810	12273.9500	0.0	NaN	1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:37.1800	12274.9490	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:38.1720	12275.9410	0.0	NaN	-6.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:38.4910	12276.2600	0.0	NaN	-6.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:39.1870	12276.9560	0.0	NaN	-2.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:40.1060	12277.8750	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:41.0870	12278.8560	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:42.1090	12279.8780	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:43.0950	12280.8640	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:43.5000	12281.2690	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:44.1160	12281.8850	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:45.1030	12282.8720	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:46.1160	12283.8850	0.0	NaN	-6.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:47.1050	12284.8740	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:48.1240	12285.8930	0.0	NaN	0.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:48.5440	12286.3130	0.0	NaN	0.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:49.1250	12286.8940	0.0	NaN	-6.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:50.1440	12287.9130	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:51.1570	12288.9260	0.0	NaN	-5.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:52.1540	12289.9230	0.0	NaN	-4.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:53.1410	12290.9100	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:53.5630	12291.3320	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:54.1620	12291.9310	0.0	NaN	0.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:55.1590	12292.9280	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:56.1660	12293.9350	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:57.1690	12294.9380	0.0	NaN	0.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:58.1580	12295.9270	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:58.5670	12296.3360	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:03:59.1830	12296.9520	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:00.1820	12297.9510	0.0	NaN	0.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:01.1810	12298.9500	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:02.1800	12299.9490	0.0	NaN	-5.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:03.0720	12300.8410	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:03.5820	12301.3510	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:04.0880	12301.8570	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:05.0890	12302.8580	0.0	NaN	-6.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:06.0970	12303.8660	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:07.1050	12304.8740	0.0	NaN	-3.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:08.1130	12305.8820	0.0	NaN	-1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:08.6120	12306.3810	0.0	NaN	-1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:09.1080	12306.8770	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:10.1160	12307.8850	0.0	NaN	2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:11.1180	12308.8870	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:12.1210	12309.8900	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:13.1460	12310.9150	0.0	NaN	-1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:13.6330	12311.4020	0.0	NaN	-1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:14.1500	12311.9190	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:15.1410	12312.9100	0.0	NaN	1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:16.1600	12313.9290	0.0	NaN	-2.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:17.1550	12314.9240	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:18.1710	12315.9400	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:18.5880	12316.3570	0.0	NaN	-2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:19.1710	12316.9400	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:19.1790	12316.9480	0.0	NaN	-1.0	315.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:20.0670	12317.8360	0.0	NaN	-4.0	294.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:21.0750	12318.8440	0.0	NaN	-2.0	270.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:22.0880	12319.8570	0.0	NaN	-4.0	244.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:23.0880	12320.8570	0.0	NaN	-3.0	217.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:24.1070	12321.8760	0.0	NaN	-3.0	186.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:25.0910	12322.8600	0.0	NaN	3.0	150.0	0.0	0.0	0	950	0	0
06/11/2018 16:04:26.1020	12323.8710	0.0	NaN	-2.0	106.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:06.6020	12364.3710	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:06.6080	12364.3770	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:07.6230	12365.3920	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:08.6190	12366.3880	0.0	NaN	2.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:09.6220	12367.3910	0.0	NaN	-4.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:10.5280	12368.2970	0.0	NaN	-6.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:11.5370	12369.3060	0.0	NaN	-4.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:12.5440	12370.3130	0.0	NaN	-3.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:13.5440	12371.3130	0.0	NaN	1.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:14.6430	12372.4120	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:15.5450	12373.3140	0.0	NaN	-3.0	316.0	0.0	0.0	0	950	0	0
06/11/2018 16:05:15.8530	12373.6220	0.0	NaN	-3.0	316.0	0.0	0.0	-2755	902	0	0
06/11/2018 16:05:16.5530	12374.3220	0.0	NaN	-491.0	313.0	29.0	300.0	-2755	902	0	0
06/11/2018 16:05:17.5500	12375.3190	0.0	NaN	-1327.0	310.0	38.0	660.0	-2755	902	0	0
06/11/2018 16:05:18.5660	12376.3350	0.0	NaN	-2013.0	306.0	46.0	1170.0	-2755	902	0	0
06/11/2018 16:05:19.5580	12377.3270	0.0	NaN	-2709.0	302.0	58.0	1840.0	-2755	902	0	0
06/11/2018 16:05:19.8820	12377.6510	0.0	NaN	-2709.0	302.0	58.0	1840.0	-2755	902	0	0
06/11/2018 16:05:20.6090	12378.3780	0.0	NaN	-2763.0	304.0	44.0	1450.0	-2755	902	0	0
06/11/2018 16:05:20.8930	12378.6620	0.0	NaN	-2763.0	304.0	44.0	1450.0	0	950	0	0
06/11/2018 16:05:21.5900	12379.3590	0.0	NaN	-2328.0	310.0	25.0	730.0	0	950	0	0
