WindyBPMp40_OrcaH24_Dyno_Speed_Torque__230Vac_40C_20250131_171857
Report created on: 2025/01/31: 17:23:02


Step N. = 	0
Target Speed = 	750

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
759.7136	749.6250	-10.0886	-1.3458	1.4007	1.7642	1.7800	-0.3792	-27.0730	0.0963	0.0958	5.4696	1.7795	3.0715	-1.2929	3.3040	2.4530	2.5262	-0.0732	-2.9829	0.0000	12.9564	52.5623	66.3149	64.6181	-1.6968	-2.6258	276.9133	265.9463	-10.9671	-4.1238	230.4099	2.3992	299.9438	0.5426	nan	213.8700	109.9597	41.3466	88.6654	36.6601	125.4776	119.6995	0.9687	277.5065	-11.5602	-4.3468	30.2139	24.1089	0.5710	
752.2811	751.4444	-0.8367	-0.1113	1.2997	1.6742	1.6945	-0.3948	-30.3792	0.0936	0.0931	4.5527	1.5036	3.0227	-1.3265	3.1082	2.2866	2.3868	-0.1002	-4.3839	0.0000	11.6573	50.1726	63.0984	61.3440	-1.7544	-2.8600	254.0693	236.3578	-17.7115	-7.4935	230.5783	2.1672	267.3844	0.5351	nan	215.0076	102.2721	43.2701	88.3962	38.2491	125.0629	115.2739	0.9729	249.7478	-13.3901	-5.6652	28.5313	19.6316	0.5684	
760.4959	750.0000	-10.4959	-1.3994	1.1999	1.5020	1.5519	-0.3521	-29.3409	0.0902	0.0900	3.6608	1.2719	2.8749	-1.1239	2.8841	2.1197	2.2249	-0.1052	-4.9649	0.0000	9.8098	47.8431	59.8164	58.0850	-1.7314	-2.9808	225.1825	208.2778	-16.9047	-8.1164	230.8387	1.9411	236.4689	0.5277	nan	216.3816	94.2391	45.2469	88.0783	39.8527	123.8856	110.5233	0.9767	222.2983	-14.0206	-6.7317	26.8440	16.0171	0.5661	
756.3251	750.5000	-5.8251	-0.7762	1.1008	1.3850	1.4019	-0.3011	-27.3582	0.0873	0.0872	2.9802	1.1147	2.6691	-1.0642	2.6670	1.9601	2.0576	-0.0975	-4.9724	0.0000	8.1038	45.9648	57.1693	54.9951	-2.1741	-3.9533	197.7893	183.0337	-14.7556	-8.0617	230.6031	1.7424	208.6950	0.5194	nan	217.4587	86.5103	47.2659	87.7038	41.4539	121.9701	105.6488	0.9803	197.2274	-14.1936	-7.7547	25.2901	13.1670	0.5616	
752.9296	750.1111	-2.8185	-0.3757	0.9991	1.2572	1.2639	-0.2648	-26.5001	0.0843	0.0842	2.2319	0.8889	2.5060	-1.0141	2.4380	1.8091	1.8824	-0.0732	-4.0488	0.0000	6.7349	43.2978	53.6700	52.0629	-1.6071	-3.0868	171.9012	160.4756	-11.4257	-7.1199	230.4840	1.5565	183.8744	0.5125	nan	218.1951	78.4816	48.9056	87.2745	42.6821	119.5587	101.0049	0.9837	170.1921	-9.7165	-6.0548	23.8608	11.4780	0.5523	
756.1700	749.5000	-6.6700	-0.8899	0.9007	1.1199	1.1302	-0.2295	-25.4748	0.0813	0.0814	1.5437	0.6621	2.3162	-0.9546	2.1915	1.6364	1.7315	-0.0950	-5.8082	0.0000	4.9375	40.9674	50.5412	48.8385	-1.7027	-3.4865	147.4702	136.7300	-10.7402	-7.8551	230.8375	1.3573	157.7400	0.5035	nan	219.2709	70.6977	51.7061	86.6806	44.8191	116.6276	96.3417	0.9877	147.3659	-10.6359	-7.7787	22.2733	8.8300	0.5504	
753.2244	751.0000	-2.2244	-0.2962	0.8002	1.0123	1.0077	-0.2075	-25.9241	0.0791	0.0792	1.1330	0.5306	2.1218	-0.8445	2.0079	1.4627	1.5735	-0.1108	-7.5780	0.0000	3.9745	38.7591	47.7241	45.6134	-2.1107	-4.6273	126.7240	114.6678	-12.0562	-10.5140	230.6864	1.1694	133.3289	0.4942	nan	220.2529	62.9332	54.8831	86.0037	47.2015	113.5070	92.0473	0.9923	127.1288	-12.4610	-10.8671	20.7097	6.4553	0.5471	
753.0178	750.7778	-2.2400	-0.2984	0.7001	0.8849	0.8838	-0.1837	-26.2353	0.0768	0.0769	0.6358	0.3287	1.9202	-0.7601	1.7803	1.2829	1.3933	-0.1104	-8.6093	0.0000	2.7330	36.4905	44.8194	42.4364	-2.3830	-5.6154	106.5759	93.9200	-12.6559	-13.4752	230.4901	0.9904	110.4000	0.4836	nan	220.7693	55.0436	58.6070	85.0725	49.8584	110.0205	87.8276	0.9960	106.3777	-12.4577	-13.2642	19.2221	4.4064	0.5457	
750.6430	750.6250	-0.0180	-0.0024	0.6008	0.7742	0.7552	-0.1544	-25.7075	0.0752	0.0753	0.4262	0.2534	1.6717	-0.6489	1.5577	1.1110	1.2219	-0.1109	-9.9844	0.0000	1.7793	34.6135	42.4544	39.6108	-2.8436	-7.1789	87.6433	76.1163	-11.5271	-15.1440	230.8611	0.8291	90.6387	0.4736	nan	221.6993	47.2223	62.0498	83.9763	52.1066	105.9475	83.7827	0.9985	88.8775	-12.7612	-16.7655	17.8671	3.3569	0.5407	
753.7262	749.8571	-3.8690	-0.5160	0.4999	0.6382	0.6391	-0.1392	-27.8531	0.0739	0.0740	0.1769	0.1193	1.4392	-0.5701	1.3459	0.9470	1.0513	-0.1043	-11.0183	0.0000	1.0802	32.4874	39.8129	37.1901	-2.6227	-7.0522	70.4587	60.9686	-9.4902	-15.5657	230.6587	0.6865	73.7700	0.4659	nan	222.5582	39.2511	64.3795	82.6469	53.2077	102.1201	80.1352	0.9995	70.9494	-9.9808	-16.3705	16.7104	3.3796	0.5278	
751.1521	749.3000	-1.8521	-0.2472	0.3992	0.5408	0.5291	-0.1299	-32.5514	0.0733	0.0734	0.0603	0.0501	1.1991	-0.4628	1.1222	0.7616	0.8746	-0.1130	-14.8394	0.0000	0.6392	30.5938	37.4789	34.6493	-2.8296	-8.1663	55.2052	45.6680	-9.5372	-20.8839	230.5684	0.5416	56.6750	0.4539	nan	222.7100	31.3239	68.5924	80.5784	55.2706	98.3415	76.8118	0.9992	55.9289	-10.2609	-22.4684	15.5581	2.6214	0.5242	
752.5591	750.1111	-2.4480	-0.3264	0.2991	0.4131	0.4100	-0.1109	-37.0695	0.0724	0.0725	0.0103	0.0069	0.9392	-0.3297	0.8906	0.5703	0.6852	-0.1149	-20.1493	0.0000	0.2615	28.6827	35.1312	32.1627	-2.9685	-9.2297	40.5124	31.6656	-8.8469	-27.9384	230.8991	0.4050	41.0722	0.4392	nan	223.6372	23.4957	74.2015	77.0972	57.2071	94.4264	73.6815	0.9967	41.0590	-9.3935	-29.6646	14.3817	1.6763	0.5245	
752.8255	750.5556	-2.2700	-0.3024	0.2031	0.2953	0.3058	-0.1027	-50.5685	0.0716	0.0715	-0.0197	-0.0310	0.7186	-0.1806	0.6560	0.3790	0.5080	-0.1291	-34.0560	0.0000	0.1170	26.7263	32.7334	30.3273	-2.4061	-7.9337	28.8848	19.8644	-9.0203	-45.4095	230.6297	0.2891	27.8511	0.4177	nan	224.3089	15.9643	80.3929	71.3129	57.3269	90.8421	70.9709	0.9978	28.1098	-8.2453	-41.5079	13.5204	1.0651	0.5359	
751.0800	750.7500	-0.3300	-0.0440	0.1108	0.1841	0.1843	-0.0736	-66.4213	0.0710	0.0710	0.0172	0.0480	0.4302	-0.0058	0.4268	0.2417	0.3197	-0.0780	-32.2820	0.0000	0.6094	24.9340	30.5489	29.4367	-1.1121	-3.7781	16.2190	11.1700	-5.0490	-45.2014	230.5830	0.1984	18.2225	0.3982	nan	224.7269	8.7068	78.1005	61.2594	47.8128	87.4487	68.5906	0.9058	16.3508	-5.1808	-46.3817	13.0990	1.3227	0.4583	



