Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	motor_temperature_2	motor_temperature_3	temperature_tamb	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	Mcl_Quantities.Stator_Resistance	My_Measured_Temp	SR_Motor_Fault	BD_Select_Method	BD_Manual_Method	BD_Level_x32	BD_Level_Rate_x32	BD_Param_x32	BD_Param_Rate_x32	BD_Reset	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
9.4156	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9170	0.0000	1.4300	32.0720	31.8711	32.2143	25.7884	NOT CONNECTED	600.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0398	0.2898	-0.6783	0.0314	-0.7369	0.0000	0.0000	320.9103	0.0000	46.2666	0.7376	0.0052	35.2701	3.1221	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
9.7575	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9260	0.0000	1.4300	32.0720	31.8711	32.2143	25.7884	NOT CONNECTED	600.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0398	0.2898	-0.6783	0.0314	-0.7369	0.0000	0.0000	320.9563	0.0000	46.2650	0.7376	0.0052	35.2701	3.1220	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
9.9399	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9260	0.0000	1.4300	32.0720	31.8711	32.2143	25.7884	NOT CONNECTED	600.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0398	0.2898	-0.6783	0.0314	-0.7369	0.0000	0.0000	320.9563	0.0000	46.2650	0.7376	0.0052	35.2701	3.1220	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
10.4693	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9350	0.0000	1.4300	32.0632	31.8852	32.2213	25.7473	NOT CONNECTED	600.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0398	0.2898	-0.6783	0.0314	-0.7369	0.0000	0.0000	320.9563	0.0000	46.2650	0.7376	0.0052	35.2701	3.1220	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
10.9949	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9430	0.0000	1.4400	32.0493	31.8868	32.2258	25.7567	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
11.3631	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9500	0.0000	1.4300	32.0541	31.8800	32.2039	25.7646	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
11.5259	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9500	0.0000	1.4300	32.0541	31.8800	32.2039	25.7646	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
12.0316	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9580	0.0000	1.4300	32.0574	31.8581	32.2130	25.7801	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1334	17.2695	17.1148
12.0417	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9580	0.0000	1.4300	32.0574	31.8581	32.2130	25.7801	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1334	17.2695	17.1148
12.5768	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9640	0.0000	1.4400	32.0574	31.8581	32.2130	25.7801	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1334	17.2695	17.1148
12.6989	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9640	0.0000	1.4400	32.0574	31.8581	32.2130	25.7801	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1334	17.2695	17.1148
13.1017	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9700	0.0000	1.4400	32.0561	31.8643	32.2165	25.8079	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3361
13.3674	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9750	0.0000	1.4300	32.0656	31.8931	32.1914	25.7952	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3361
13.6326	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9750	0.0000	1.4300	32.0656	31.8931	32.1914	25.7952	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3361
14.0343	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9820	0.0000	1.3400	32.0625	31.8709	32.1909	25.7635	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
14.3982	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9820	0.0000	1.3400	32.0625	31.8709	32.1909	25.7635	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
14.7026	0.0000	-0.0000	0.0058	0.0000	0.0000	-0.0100	230.9850	0.0000	1.3300	32.0625	31.8709	32.1909	25.7635	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
14.9189	0.0000	-0.0000	0.0058	0.0000	0.0000	-0.0100	230.9850	0.0000	1.3300	32.0625	31.8709	32.1909	25.7635	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
15.3694	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9870	0.0000	1.3300	32.0755	31.8388	32.1912	25.7834	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.4511	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9870	0.0000	1.3300	32.0755	31.8388	32.1912	25.7834	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.9772	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9880	0.0000	1.3300	32.0541	31.8641	32.1938	25.8110	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
16.0545	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9880	0.0000	1.3300	32.0541	31.8641	32.1938	25.8110	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
16.6002	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.9880	0.0000	1.3300	32.0515	31.8328	32.2103	25.7941	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	321.0565	0.0000	25.0000	0.0000	0.0084	40.0000	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
