WindyBPMp50_AtlasH32_Dyno_Speed_Torque__230Vac_40C_20241120_144232
Report created on: 2024/11/20: 15:18:33


Step N. = 	0
Target Speed = 	349

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
350.3765	349.2500	-1.1265	-0.3225	0.1082	0.1521	0.1571	-0.0488	-45.1081	0.0921	0.0922	0.0353	0.1301	0.2862	0.0735	0.2958	0.1966	0.2284	-0.0318	-16.1647	0.0000	0.3177	14.5181	17.7873	17.7800	-0.0073	-0.0410	6.3121	4.9225	-1.3896	-28.2291	230.5150	0.0925	10.6175	0.4978	nan	224.1297	3.9588	80.4438	46.3351	37.2683	51.3412	50.6807	0.8124	5.7786	-0.8561	-17.3915	7.9329	0.5377	0.5505	



Step N. = 	1
Target Speed = 	466

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
461.9276	463.6667	1.7391	0.3751	3.2003	3.4326	3.4266	-0.2262	-7.0686	0.1399	0.1406	16.8745	4.1308	4.0861	-2.2574	5.4932	4.1366	4.1703	-0.0336	-0.8133	0.0000	16.1642	41.6343	54.7068	54.0383	-0.6685	-1.2371	355.2576	346.3733	-8.8842	-2.5649	230.6337	2.4256	411.2767	0.7352	nan	206.5447	155.3923	44.8627	84.2190	37.7829	42.9975	54.5199	0.8946	360.1514	-13.7781	-3.9778	26.1630	8.1879	0.7737	
467.9731	466.1111	-1.8620	-0.3995	3.1000	3.3265	3.3296	-0.2296	-7.4062	0.1392	0.1391	16.1363	4.0503	3.9850	-1.9313	5.3351	4.0016	4.0336	-0.0320	-0.8003	0.0000	15.1510	42.2886	55.0261	53.5909	-1.4352	-2.6781	344.6943	333.8667	-10.8276	-3.2431	230.6622	2.3411	394.4400	0.7305	nan	207.4819	151.3142	45.3220	84.6432	38.3619	46.2048	56.7263	0.8988	346.3020	-12.4353	-3.7246	25.8292	9.4336	0.7747	
463.9544	464.9091	0.9547	0.2054	3.0001	3.2903	3.2457	-0.2456	-8.1867	0.1377	0.1381	14.9698	3.8220	3.9187	-1.8714	5.1646	3.8688	3.9003	-0.0316	-0.8159	0.0000	14.0156	41.6781	53.8647	52.8739	-0.9908	-1.8738	325.2073	320.1673	-5.0401	-1.5742	230.6895	2.2511	377.2600	0.7265	nan	208.1423	146.0600	45.6200	84.8665	38.7161	49.5597	57.8655	0.9037	332.0971	-11.9298	-3.7261	25.4028	10.2789	0.7755	
464.8984	464.3750	-0.5234	-0.1127	2.8993	3.2090	3.1891	-0.2898	-9.9973	0.1366	0.1364	14.1303	3.6337	3.8891	-1.8366	5.0185	3.7376	3.7691	-0.0315	-0.8423	0.0000	13.5215	41.5855	53.5651	52.0839	-1.4813	-2.8440	316.2207	306.2262	-9.9944	-3.2637	230.7189	2.1603	360.3125	0.7229	nan	208.6976	140.9883	46.0407	84.9891	39.1295	52.7655	58.5912	0.9082	317.4772	-11.2510	-3.6741	24.9566	10.5309	0.7757	
468.6680	466.5000	-2.1680	-0.4647	2.8003	3.0854	3.1249	-0.3247	-11.5937	0.1354	0.1346	13.3474	3.4693	3.8482	-1.6596	4.8828	3.6094	3.6394	-0.0299	-0.8293	0.0000	13.2303	41.0622	52.8483	51.2133	-1.6350	-3.1926	305.7546	292.0450	-13.7096	-4.6943	230.7300	2.0688	343.3675	0.7194	nan	209.1929	136.7972	46.8412	85.0532	39.8399	55.4491	59.0235	0.9122	302.2913	-10.2463	-3.5085	24.4814	9.5657	0.7758	
466.1104	465.0000	-1.1104	-0.2388	2.6994	3.0079	3.0305	-0.3311	-12.2658	0.1338	0.1331	12.5502	3.3268	3.7720	-1.5811	4.7838	3.4831	3.5124	-0.0293	-0.8418	0.0000	12.8112	40.2305	51.7141	50.3133	-1.4008	-2.7841	291.5823	277.9357	-13.6466	-4.9100	230.7373	1.9775	326.6471	0.7159	nan	209.6332	131.4479	47.2944	85.0874	40.2416	57.8143	59.3511	0.9157	287.3318	-9.3961	-3.3807	24.0006	9.6759	0.7750	
464.0608	466.1250	2.0642	0.4428	2.5990	2.9194	2.8816	-0.2826	-10.8715	0.1313	0.1315	11.2788	3.0906	3.6499	-1.4855	4.5263	3.3576	3.3863	-0.0287	-0.8552	0.0000	11.0643	39.7160	50.5016	49.3652	-1.1363	-2.3019	268.6386	263.8175	-4.8211	-1.8274	230.7380	1.8863	310.0050	0.7123	nan	210.0450	126.8637	48.0877	85.1010	40.9231	59.8764	59.5912	0.9189	272.2815	-8.4640	-3.2083	23.5022	8.8871	0.7741	
470.3957	467.0000	-3.3957	-0.7271	2.5002	2.7553	2.7350	-0.2348	-9.3905	0.1285	0.1290	9.9496	2.8118	3.5393	-1.3212	4.3351	3.2288	3.2556	-0.0268	-0.8294	0.0000	11.1091	38.5199	49.1069	48.3618	-0.7452	-1.5408	251.2940	249.3300	-1.9640	-0.7877	230.7432	1.7926	293.0575	0.7085	nan	210.4979	122.2725	49.0404	85.0789	41.7231	61.7113	59.7508	0.9219	256.7271	-7.3971	-2.9668	22.9749	7.8577	0.7743	
466.4008	466.5556	0.1548	0.0332	2.3988	2.6685	2.6998	-0.3010	-12.5486	0.1276	0.1272	9.5819	2.7115	3.5344	-1.3162	4.2421	3.0984	3.1247	-0.0263	-0.8480	0.0000	10.5479	38.0357	48.3510	47.3299	-1.0211	-2.1574	244.4991	234.8044	-9.6947	-4.1288	230.7521	1.6985	276.1367	0.7045	nan	210.9523	117.1985	49.9132	85.0320	42.4422	63.2938	59.8656	0.9244	241.1573	-6.3529	-2.7056	22.4363	7.2315	0.7742	
