WindyBPMp50_HefeiH24_LowSpeedTorque_230Vac_ID12__330uF_20250529_134907
Report created on: 2025/05/29: 14:46:12


Step N. = 	0
Target Speed = 	349

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
440.6806	453.3333	12.6527	2.7910	2.5996	2.6519	2.6034	-0.0039	-0.1484	0.1252	0.1248	17.5663	5.0414	3.4838	-2.8016	5.4364	4.2751	4.3073	-0.0322	-0.7535	0.0000	17.3372	36.0973	49.0533	47.7070	-1.3463	-2.8220	319.6027	305.3467	-14.2560	-4.6688	230.5720	2.2056	370.9878	0.7295	nan	206.3619	123.4086	40.4160	82.3064	33.2649	43.9288	77.4936	0.8644	321.4886	-16.1420	-5.2864	23.1182	13.1650	0.6081	
454.2739	463.7778	9.5039	2.0492	2.4999	2.5658	2.4433	0.0566	2.2623	0.1226	0.1226	16.0735	4.8483	3.3197	-2.7126	5.1959	4.0389	4.1547	-0.1158	-2.8675	0.0000	16.0537	36.6376	49.0427	47.1547	-1.8880	-4.0039	299.1332	285.8089	-13.3243	-4.6620	230.7704	2.0702	344.8711	0.7219	nan	208.0531	121.4115	42.4799	82.8741	35.2048	46.3626	81.8522	0.8664	307.7853	-21.9764	-7.6892	22.6648	12.3832	0.6189	
464.6484	465.2500	0.6016	0.1293	2.4005	2.4238	2.3595	0.0410	1.7062	0.1191	0.1191	14.6420	4.4664	3.2792	-2.3155	5.0821	3.8157	3.9037	-0.0880	-2.3062	0.0000	15.0106	36.6517	48.5338	45.9410	-2.5928	-5.6437	281.4037	264.3950	-17.0087	-6.4331	230.8568	1.9269	318.2400	0.7154	nan	209.2275	116.9545	44.2347	83.0804	36.7504	48.5436	83.7240	0.8708	284.1208	-19.7258	-7.4607	21.9575	10.6681	0.6291	
472.8820	465.6667	-7.2154	-1.5495	2.2994	2.2886	2.3485	-0.0490	-2.1325	0.1171	0.1161	13.3239	3.9883	3.3429	-2.0634	4.8330	3.6018	3.6871	-0.0853	-2.3679	0.0000	14.5523	35.0584	46.4953	44.6978	-1.7975	-4.0215	262.7966	243.9878	-18.8089	-7.7089	230.8778	1.7913	293.3822	0.7094	nan	210.0712	112.1313	45.9577	83.1638	38.2202	50.2067	84.2757	0.8750	260.8890	-16.9013	-6.9271	21.2775	9.2424	0.6384	
461.8860	466.6667	4.7806	1.0244	2.2000	2.2555	2.2660	-0.0660	-3.0020	0.1157	0.1157	12.1940	3.7276	3.2706	-1.7394	4.5660	3.4058	3.4835	-0.0777	-2.2820	0.0000	13.5358	34.0262	44.8654	43.5856	-1.2799	-2.9365	242.8054	225.6178	-17.1876	-7.6180	230.8450	1.6692	271.1933	0.7038	nan	210.7563	107.5123	47.6524	83.1944	39.6442	51.5397	84.1866	0.8775	240.3920	-14.7742	-6.5483	20.6806	7.9365	0.6460	
471.6885	464.5714	-7.1171	-1.5320	2.1000	2.0978	2.1364	-0.0364	-1.7344	0.1144	0.1144	10.5455	3.3871	3.1129	-1.4624	4.3684	3.2193	3.2782	-0.0590	-1.8322	0.0000	11.9489	33.5000	43.5612	42.6100	-0.9512	-2.2323	217.1749	208.2743	-8.9006	-4.2735	230.7477	1.5540	250.4586	0.6985	nan	211.3557	102.1647	49.0530	83.1572	40.7911	52.4131	83.7753	0.8766	219.7519	-11.4776	-5.5108	20.1604	7.3667	0.6523	
472.4784	465.1111	-7.3672	-1.5840	1.9997	2.0087	2.0291	-0.0294	-1.4699	0.1139	0.1140	9.6542	3.2506	2.9684	-1.2395	4.2460	3.0470	3.1262	-0.0792	-2.5992	0.0000	11.4230	33.3559	43.1830	41.6823	-1.5007	-3.6004	204.3236	192.4633	-11.8603	-6.1624	230.5908	1.4491	231.6322	0.6932	nan	211.7572	97.3966	50.6053	83.0901	42.0480	53.0528	83.2058	0.8749	205.1891	-12.7258	-6.6120	19.6841	6.4026	0.6563	
471.0958	464.7500	-6.3458	-1.3654	1.9002	1.9245	1.9551	-0.0548	-2.8848	0.1135	0.1136	8.6477	3.0103	2.8716	-0.9798	4.0604	2.8835	2.9637	-0.0803	-2.7834	0.0000	10.7137	32.7667	42.2232	40.7982	-1.4249	-3.4926	189.5603	177.7000	-11.8603	-6.6743	230.5015	1.3503	214.1450	0.6880	nan	212.1380	92.4824	52.0441	82.9812	43.1868	53.6756	82.5726	0.8721	189.0682	-11.3682	-6.3974	19.2320	5.6361	0.6590	
466.1787	466.0000	-0.1787	-0.0383	1.8000	1.8493	1.8444	-0.0444	-2.4649	0.1134	0.1135	7.7586	2.8574	2.7133	-0.7445	3.8714	2.7301	2.7928	-0.0628	-2.2993	0.0000	10.0484	32.1813	41.2912	39.9508	-1.3404	-3.3552	174.1541	164.0022	-10.1519	-6.1901	230.4880	1.2581	197.9789	0.6828	nan	212.6517	87.8389	53.5596	82.8382	44.3678	53.7056	81.8955	0.8681	173.9385	-9.9363	-6.0586	18.7870	4.8163	0.6593	
466.2657	465.6667	-0.5991	-0.1287	1.7001	1.7499	1.7510	-0.0509	-2.9959	0.1132	0.1132	7.0297	2.7190	2.5835	-0.5440	3.6832	2.5808	2.6396	-0.0588	-2.2781	0.0000	9.4703	31.6003	40.4037	39.1047	-1.2990	-3.3219	161.1942	150.9033	-10.2908	-6.8195	230.5738	1.1693	182.5644	0.6772	nan	213.2197	82.9051	54.9392	82.6576	45.4114	53.8035	81.2349	0.8633	159.9336	-9.0303	-5.9841	18.3401	4.2175	0.6588	
465.4130	464.5000	-0.9130	-0.1965	1.5995	1.6608	1.6477	-0.0482	-3.0105	0.1126	0.1127	6.2015	2.5396	2.4404	-0.3881	3.4964	2.4354	2.4965	-0.0611	-2.5094	0.0000	8.7943	31.0976	39.5821	38.1870	-1.3951	-3.6533	147.3884	138.6950	-8.6934	-6.2680	230.7007	1.0858	168.2150	0.6715	nan	213.8204	77.8035	56.0967	82.4510	46.2524	53.9231	80.6206	0.8610	147.5791	-8.8841	-6.4055	17.8594	4.0703	0.6568	
467.0748	464.7500	-2.3248	-0.5002	1.5000	1.5624	1.5566	-0.0566	-3.7750	0.1115	0.1115	5.3579	2.3047	2.3227	-0.2316	3.2540	2.2849	2.3608	-0.0759	-3.3223	0.0000	8.0204	30.1817	38.2498	37.1583	-1.0916	-2.9376	132.9501	126.6750	-6.2751	-4.9537	230.7997	1.0027	154.0400	0.6656	nan	214.4636	73.0028	57.6301	82.2351	47.3921	53.8420	80.0041	0.8614	133.8883	-7.2133	-5.6944	17.3262	3.6716	0.6565	
460.6745	464.4444	3.7699	0.8117	1.4001	1.4952	1.4553	-0.0552	-3.9418	0.1101	0.1103	4.8119	2.1809	2.2056	-0.1651	3.0787	2.1251	2.1994	-0.0743	-3.4954	0.0000	7.2959	29.7098	37.4706	36.0411	-1.4295	-3.9662	122.1846	114.3544	-7.8301	-6.8472	230.8480	0.9169	139.5056	0.6591	nan	215.0842	68.0965	59.5486	81.9712	48.8128	53.6619	79.3828	0.8620	122.0325	-7.6780	-6.7142	16.7568	3.0342	0.6588	
466.4132	464.5556	-1.8576	-0.3999	1.2993	1.3633	1.3670	-0.0677	-5.2069	0.1079	0.1081	4.0397	1.9067	2.1144	-0.0718	2.8222	1.9603	2.0302	-0.0699	-3.5647	0.0000	6.5712	28.6070	35.9666	34.7691	-1.1975	-3.4440	109.7107	102.4367	-7.2740	-7.1010	230.8448	0.8333	125.4233	0.6520	nan	215.6556	63.2101	61.7066	81.6727	50.3975	53.5551	78.7502	0.8677	109.3711	-6.9344	-6.7695	16.1225	2.4600	0.6628	
466.2704	465.0000	-1.2704	-0.2732	1.1994	1.2640	1.2629	-0.0634	-5.2897	0.1057	0.1056	3.4363	1.7240	1.9923	-0.0464	2.6356	1.7865	1.8595	-0.0730	-4.0842	0.0000	5.9269	27.8476	34.8752	33.3366	-1.5387	-4.6155	98.6229	90.5622	-8.0607	-8.9007	230.8207	0.7487	111.3389	0.6442	nan	216.2511	58.4066	64.4934	81.3393	52.4584	53.3916	78.1174	0.8779	97.7514	-7.1892	-7.9384	15.4157	1.6375	0.6714	
