sBPM_OrcaH34_Dyno_Curves_Speed_Torque__230Vac_40C_20240805_155839
Report created on: 2024/08/05: 17:12:36


Step N. = 	0
Target Speed = 	381

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
510.8801	508.1111	-2.7690	-0.5450	1.9634	1.9983	2.0915	-0.1281	-6.5239	0.1222	0.1201	7.0004	2.4481	2.8626	-1.3659	3.3312	2.5717	2.5783	-0.0066	-0.2550	0.0000	18.4687	47.9872	62.9784	62.4963	-0.4820	-0.7713	273.9525	262.4967	-11.4559	-4.3642	230.8189	2.3747	297.5989	0.5429	nan	214.5210	104.4734	39.7999	88.2049	35.1054	84.3908	122.4619	0.9429	265.4363	-2.9396	-1.1199	29.1330	22.7750	0.7635	
507.1302	509.2727	2.1426	0.4207	1.7566	1.8036	1.7748	-0.0182	-1.0347	0.1152	0.1159	5.1632	2.0302	2.5439	-1.1333	3.1271	2.3148	2.3208	-0.0060	-0.2607	0.0000	16.4347	45.1615	58.8624	58.4130	-0.4494	-0.7693	222.3816	220.9518	-1.4297	-0.6471	230.5906	2.0537	251.5064	0.5311	nan	216.1181	93.6830	42.3998	87.8514	37.2488	86.4188	122.2843	0.9434	224.0845	-3.1327	-1.4178	27.0283	16.9736	0.7589	
507.0242	509.0000	1.9758	0.3882	1.5493	1.5831	1.5623	-0.0130	-0.8415	0.1111	0.1120	3.7976	1.6175	2.3473	-0.8305	2.7343	2.0512	2.0575	-0.0063	-0.3075	0.0000	12.0831	41.9820	53.5048	54.0979	0.5931	1.0963	177.1926	181.3909	4.1983	2.3145	230.3034	1.7391	207.7809	0.5188	nan	217.5239	82.5796	45.5258	87.2991	39.7436	87.3833	120.4560	0.9438	182.3631	-0.9722	-0.5360	24.8699	11.9396	0.7553	
512.8793	508.4615	-4.4177	-0.8688	1.3422	1.3240	1.3868	-0.0446	-3.3193	0.1089	0.1079	3.0895	1.4493	2.1308	-0.5490	2.4569	1.7869	1.7922	-0.0052	-0.2933	0.0000	10.3382	39.6258	50.1564	49.7173	-0.4391	-0.8832	149.1129	145.3315	-3.7813	-2.6019	230.0357	1.4423	167.8131	0.5058	nan	218.6661	71.4684	49.1761	86.6032	42.5881	87.2827	117.3569	0.9445	147.2608	-1.9292	-1.3275	22.7366	7.9513	0.7511	
506.1479	507.0000	0.8521	0.1681	1.1365	1.1764	1.1413	-0.0048	-0.4210	0.1044	0.1054	2.0045	1.1044	1.8143	-0.3342	2.1381	1.5237	1.5283	-0.0046	-0.2986	0.0000	8.3445	36.4878	45.8432	45.3237	-0.5195	-1.1462	113.2035	113.1983	-0.0051	-0.0045	230.0144	1.1689	132.2967	0.4920	nan	220.0316	60.3400	53.3048	85.5640	45.6099	86.2816	113.1377	0.9463	115.0808	-1.8824	-1.6629	20.5987	5.0892	0.7459	
510.0000	507.2000	-2.8000	-0.5520	0.9284	0.9489	0.9502	-0.0218	-2.3456	0.1016	0.1018	1.2365	0.7959	1.5535	-0.2064	1.7489	1.2503	1.2551	-0.0048	-0.3862	0.0000	5.8264	33.4540	41.5914	40.7731	-0.8183	-2.0070	84.9410	84.0780	-0.8630	-1.0264	230.4182	0.9129	99.9540	0.4752	nan	221.7186	49.3108	58.6490	84.1167	49.3335	84.6692	108.5677	0.9522	86.9299	-2.8519	-3.3920	18.3896	2.7727	0.7426	
506.7329	508.5000	1.7671	0.3475	0.7203	0.7663	0.7367	-0.0163	-2.2676	0.0988	0.0992	0.6914	0.5554	1.2407	-0.0856	1.3888	0.9707	0.9736	-0.0029	-0.3000	0.0000	3.7828	30.5491	37.7035	36.2449	-1.4586	-4.0243	60.0698	58.5700	-1.4998	-2.5607	230.8307	0.6724	71.5125	0.4607	nan	223.1871	38.3577	65.4905	81.9019	53.6379	82.6387	103.7249	0.9612	61.4608	-2.8908	-4.9356	16.2397	1.0556	0.7421	
508.4698	509.0000	0.5302	0.1042	0.5133	0.5361	0.5541	-0.0409	-7.9588	0.0966	0.0964	0.2475	0.2588	0.9579	-0.0233	0.9839	0.6914	0.6942	-0.0028	-0.4002	0.0000	2.1927	27.5033	33.7921	31.9265	-1.8656	-5.8435	40.3678	37.0827	-3.2850	-8.8587	230.9903	0.4673	47.4291	0.4394	nan	224.0898	27.3587	73.7775	78.1857	57.6833	80.1589	98.6197	0.9699	39.2198	-2.1371	-5.7630	14.2472	0.0824	0.7423	
507.7431	509.0000	1.2569	0.2469	0.3087	0.3123	0.3007	0.0079	2.5712	0.0943	0.0944	0.1268	0.2384	0.5318	0.1200	0.5805	0.4228	0.4222	0.0005	0.1224	0.0000	1.5360	24.0237	29.4832	28.3872	-1.0960	-3.8609	19.7202	19.4583	-0.2619	-1.3459	230.9695	0.2914	27.6733	0.4112	nan	225.1330	16.4532	84.5540	70.3128	59.4523	77.6724	93.9556	0.9361	19.9475	-0.4892	-2.5140	12.6091	-0.5699	0.7301	
506.6142	508.0000	1.3858	0.2728	0.1140	0.1199	0.1316	-0.0176	-15.4463	0.0935	0.0933	0.0857	0.3645	0.2363	0.3499	0.2634	0.2780	0.2778	0.0002	0.0887	0.0000	2.1658	21.5068	26.4737	26.0161	-0.4576	-1.7588	8.8159	7.1400	-1.6759	-23.4713	230.7803	0.1663	14.3980	0.3752	nan	225.9015	6.0650	84.9493	49.5597	42.0986	74.9195	89.2433	0.5696	7.4267	-0.2867	-4.0154	11.5166	-0.4570	0.4100	



Step N. = 	2
Target Speed = 	635

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
