WindyBPMp50_OrcaH34_Dyno_Speed_Torque__230Vac_Yongchang_Y110_20250307_132854
Report created on: 2025/03/07: 15:27:30


Step N. = 	0
Target Speed = 	381

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
385.3445	379.7500	-5.5945	-1.4732	0.6010	0.7970	0.7932	-0.1922	-31.9781	0.0996	0.0998	-0.2806	-0.2130	1.3245	-0.7053	1.1582	0.8932	0.9742	-0.0810	-9.0700	0.0000	-0.5862	24.7900	30.3723	27.4934	-2.8789	-10.4712	49.4725	41.8487	-7.6238	-18.2175	230.5819	0.3833	52.7788	0.5972	nan	219.4033	23.9004	57.1115	79.2910	45.2842	81.4130	74.3976	0.9839	49.9718	-8.1230	-19.4104	12.5310	1.7925	0.6729	
384.4346	381.8571	-2.5774	-0.6750	0.5004	0.6906	0.6926	-0.1922	-38.4053	0.0983	0.0983	-0.2699	-0.2311	1.1746	-0.6686	1.0302	0.7702	0.8654	-0.0952	-12.3649	0.0000	-1.0235	23.4551	28.7589	25.6566	-3.1023	-12.0917	41.7613	33.1829	-8.5785	-25.8521	230.6047	0.3188	42.9729	0.5845	nan	220.0832	20.0111	60.3071	77.2180	46.5679	79.1084	74.0202	0.9695	42.1176	-8.9348	-26.9259	11.6577	1.2503	0.6498	
379.4210	381.2222	1.8013	0.4725	0.4028	0.5905	0.5661	-0.1633	-40.5382	0.0967	0.0970	-0.2884	-0.2995	0.9693	-0.5724	0.8697	0.6454	0.7378	-0.0924	-14.3132	0.0000	-1.2232	22.0361	27.0314	23.9137	-3.1177	-13.0373	32.6531	25.3089	-7.3442	-29.0185	230.6329	0.2583	33.9800	0.5704	nan	220.8822	16.0797	63.5382	74.4802	47.3230	77.0013	73.6582	0.9467	32.8874	-7.5785	-29.9440	10.8265	0.9156	0.6241	
385.7687	382.0000	-3.7687	-0.9866	0.3075	0.4289	0.4572	-0.1497	-48.6956	0.0956	0.0952	-0.2442	-0.3063	0.7970	-0.4746	0.6724	0.5056	0.6075	-0.1020	-20.1706	0.0000	-1.6183	20.2352	24.8642	22.2767	-2.5875	-11.6152	24.9691	17.8425	-7.1266	-39.9418	230.7067	0.1996	25.4100	0.5518	nan	221.8436	12.3010	68.9827	70.2077	48.4273	74.8618	73.2802	0.9144	24.4860	-6.6435	-37.2340	10.0417	0.4765	0.6082	
381.9108	382.7500	0.8392	0.2193	0.2152	0.3272	0.3230	-0.1077	-50.0501	0.0944	0.0944	-0.1629	-0.2868	0.5656	-0.3558	0.4956	0.3192	0.4663	-0.1471	-46.0876	0.0000	-1.4833	18.7383	23.0222	21.0842	-1.9380	-9.1916	16.5627	10.6925	-5.8702	-54.9002	230.7677	0.1400	17.0175	0.5265	nan	222.8317	8.6283	80.8822	62.7852	50.7525	72.8083	72.9184	0.9176	16.6628	-5.9703	-55.8366	9.4621	0.0596	0.6744	



Step N. = 	1
Target Speed = 	508
