WindyBPMp40_220uF__HefeiH24_ID12__HighSpeedPower_230Vac_20250603_110133
Report created on: 2025/06/03: 11:07:12


Step N. = 	0
Target Speed = 	16300

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
16294.7040	16294.7040	0.0000	0.0000	0.3990	0.4197	0.4330	-0.0340	-8.5245	0.0246	0.0210	-3.0443	-1.0534	2.9794	-3.1723	0.8037	2.3923	2.3327	0.0596	2.4908	0.0000	-8.9042	183.4681	225.0443	193.8925	-31.1518	-16.0666	835.6246	748.9312	-86.6934	-11.5756	230.6824	5.5795	797.5962	0.6197	nan	199.4612	680.8446	90.9095	93.8986	85.3628	47.3977	71.4372	0.9322	791.4865	-42.5553	-5.6821	97.2086	14.2459	0.1668	
16291.5361	16291.5361	0.0000	0.0000	0.4171	0.4407	0.4263	-0.0091	-2.1917	0.0215	0.0194	-1.3023	-0.4725	3.2838	-3.3476	0.6690	2.4918	2.4383	0.0536	2.1494	0.0000	-2.7931	170.2289	208.5673	190.7091	-17.8581	-9.3641	835.7291	788.2111	-47.5180	-6.0286	230.5007	5.8696	841.2722	0.6218	nan	197.5110	711.6104	90.2819	93.6928	84.5876	48.0038	72.0370	0.9576	817.4224	-29.2113	-3.7060	96.5578	18.0468	0.1674	
16286.2697	16286.2697	0.0000	0.0000	0.4363	0.4592	0.4112	0.0251	5.7499	0.0189	0.0224	-0.1447	-0.0556	3.4770	-3.6794	0.7057	2.6536	2.5428	0.1108	4.1741	0.0000	-3.2123	149.3173	183.0093	187.6535	4.6442	2.4749	778.0174	828.9025	50.8851	6.1389	230.3650	6.1411	887.4875	0.6273	nan	194.8114	744.0203	89.7596	93.3988	83.8344	48.6584	72.6939	0.9611	867.6118	-38.7093	-4.6699	96.3273	18.3100	0.1644	
16256.6527	16256.6527	0.0000	0.0000	0.4484	0.5162	0.4181	0.0303	6.7559	0.0189	0.0217	4.1530	1.1534	3.5946	-3.8098	0.6997	2.6984	2.6670	0.0314	1.1618	0.0000	8.2924	150.0144	184.2214	187.0354	2.8139	1.5045	821.5883	830.8275	9.2392	1.1120	230.3426	6.1674	890.1737	0.6266	nan	193.5476	763.3052	91.8734	93.3332	85.7484	49.3838	73.5313	0.9504	878.6608	-47.8333	-5.7573	96.6354	-1.5131	0.1662	
15643.9511	15643.9511	0.0000	0.0000	0.4691	0.4894	0.3928	0.0763	16.2593	0.0179	0.0209	5.5740	1.5365	3.6291	-3.7988	0.7167	2.7069	2.6981	0.0089	0.3269	0.0000	10.6537	155.5926	191.0653	186.3557	-4.7096	-2.5272	872.1357	827.8189	-44.3168	-5.3534	230.3724	6.1523	886.9378	0.6258	nan	193.5674	768.4971	92.8339	93.3345	86.6461	50.1285	74.2920	0.9475	879.0832	-51.2643	-6.1927	96.2743	-10.3530	0.1733	

Torque compensated Offset = 	0
Mean Torque Mainboard Error perc = 	2.4976763646208893


