WindyBPMp50_OrcaH34_Dyno_Speed_Torque__230Vac_40C_Yongchang_B3Y02_20250414_095454
Report created on: 2025/04/14: 11:29:44


Step N. = 	0
Target Speed = 	381

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
510.6843	506.5556	-4.1287	-0.8151	2.1003	2.9544	2.9494	-0.8491	-40.4260	0.1387	0.1392	5.9636	1.6777	3.5519	-1.7737	3.5021	2.7490	2.7953	-0.0464	-1.6862	0.0000	12.3536	53.4513	67.2029	65.2140	-1.9889	-3.0497	316.0179	303.0622	-12.9557	-4.2749	230.5790	2.0685	342.6722	0.7185	nan	209.2865	111.4150	36.7631	88.4409	32.5136	111.5802	82.9593	0.9760	315.1604	-12.0982	-3.9920	31.1602	23.4544	0.7640	
508.8693	507.5556	-1.3137	-0.2588	1.9991	2.8047	2.7948	-0.7957	-39.8003	0.1355	0.1356	5.3720	1.5624	3.4369	-1.8007	3.3492	2.6329	2.6791	-0.0463	-1.7573	0.0000	11.3934	51.3825	64.4650	63.2712	-1.1938	-1.8868	291.5414	282.2433	-9.2981	-3.2944	230.3588	1.9423	319.4822	0.7140	nan	209.6250	106.2548	37.6465	88.3440	33.2585	112.5281	83.0676	0.9782	294.0803	-11.8369	-4.1939	30.1831	21.2650	0.7593	
512.2027	508.3333	-3.8694	-0.7612	1.8989	2.6162	2.6376	-0.7387	-38.9041	0.1323	0.1322	4.7733	1.4361	3.3223	-1.6207	3.2049	2.5068	2.5544	-0.0475	-1.8963	0.0000	10.5173	50.0927	62.6938	61.1362	-1.5575	-2.5477	272.4211	260.1967	-12.2244	-4.6981	230.2406	1.8072	294.9511	0.7088	nan	210.0538	101.0824	38.8484	88.2169	34.2709	112.7603	83.0683	0.9802	271.6799	-11.4832	-4.4133	29.1051	18.7528	0.7575	
508.3883	508.7778	0.3895	0.0766	1.8006	2.4630	2.4660	-0.6654	-36.9564	0.1286	0.1287	4.2228	1.3164	3.1993	-1.5664	3.0419	2.3747	2.4395	-0.0648	-2.7299	0.0000	9.5368	48.5192	60.5634	58.8909	-1.6725	-2.8401	251.7393	237.8633	-13.8759	-5.8336	230.3240	1.6681	270.0900	0.7030	nan	210.6677	95.9322	40.3308	88.0682	35.5186	112.3132	82.9606	0.9820	249.3946	-11.5313	-4.8479	27.9545	16.1446	0.7582	
509.9878	508.7778	-1.2100	-0.2378	1.6997	2.2760	2.2986	-0.5989	-35.2357	0.1249	0.1251	3.3573	1.0905	3.0747	-1.4758	2.8786	2.2413	2.2970	-0.0558	-2.4878	0.0000	8.3180	47.0008	58.4601	56.6339	-1.8262	-3.2246	230.4251	216.2400	-14.1851	-6.5599	230.5319	1.5317	246.0278	0.6968	nan	211.4602	90.5567	41.8780	87.8925	36.8076	111.2958	82.7466	0.9836	226.8535	-10.6135	-4.9082	26.7824	13.9754	0.7584	
512.5155	505.8750	-6.6405	-1.3127	1.5993	2.0993	2.1109	-0.5117	-31.9943	0.1218	0.1218	3.0553	1.0541	2.8903	-1.3404	2.7297	2.1176	2.1875	-0.0699	-3.3012	0.0000	7.5717	45.2857	56.2357	54.5280	-1.7077	-3.1319	208.4135	196.9812	-11.4322	-5.8037	230.6857	1.4096	224.6237	0.6908	nan	212.2751	84.7205	43.0092	87.6939	37.7164	109.7561	82.4657	0.9849	207.3332	-10.3519	-5.2553	25.6875	12.9984	0.7552	
510.9780	508.7778	-2.2002	-0.4325	1.4993	1.9270	1.9068	-0.4074	-27.1749	0.1182	0.1183	2.5359	0.9444	2.6855	-1.2446	2.5709	1.9845	2.0318	-0.0473	-2.3829	0.0000	6.7776	43.3273	53.7115	52.2883	-1.4232	-2.7218	184.1386	177.2544	-6.8842	-3.8838	230.5546	1.2854	202.7144	0.6840	nan	212.9099	79.8832	45.0670	87.4404	39.4067	107.8310	82.1305	0.9862	186.1546	-8.9001	-5.0211	24.5589	10.6970	0.7555	
509.5058	508.0000	-1.5058	-0.2964	1.3991	1.7755	1.7763	-0.3772	-26.9601	0.1154	0.1154	2.0255	0.7893	2.5627	-1.1407	2.4106	1.8464	1.9016	-0.0552	-2.9895	0.0000	5.8416	41.3148	51.1052	49.9998	-1.1054	-2.2109	165.8310	157.9122	-7.9188	-5.0147	230.3699	1.1626	181.2600	0.6768	nan	213.3901	74.4293	47.1332	87.1192	41.0621	105.5106	81.7496	0.9875	166.7509	-8.8387	-5.5972	23.4312	8.9781	0.7577	
510.5962	508.1111	-2.4851	-0.4891	1.2998	1.6100	1.6002	-0.3005	-23.1157	0.1127	0.1126	1.6814	0.7100	2.3653	-0.9847	2.2707	1.7068	1.7583	-0.0516	-3.0208	0.0000	5.2768	40.0168	49.4377	47.6969	-1.7408	-3.6497	147.7008	139.4456	-8.2553	-5.9201	230.2941	1.0436	160.6911	0.6686	nan	213.9637	69.1602	49.5966	86.7786	43.0392	102.8846	81.3155	0.9890	148.0614	-8.6158	-6.1786	22.2921	7.1341	0.7615	
511.3792	508.8889	-2.4903	-0.4894	1.1993	1.4555	1.4623	-0.2630	-21.9250	0.1101	0.1098	1.3090	0.5902	2.2126	-0.8760	2.1049	1.5696	1.6287	-0.0591	-3.7666	0.0000	4.4434	38.2349	47.1454	45.4294	-1.7159	-3.7771	130.9165	122.3456	-8.5710	-7.0056	230.3502	0.9313	141.6633	0.6604	nan	214.6622	63.9135	52.2401	86.3636	45.1164	100.0306	80.8460	0.9906	130.9194	-8.5738	-7.0079	21.1633	5.4914	0.7641	
509.1939	508.3333	-0.8605	-0.1693	1.0998	1.3288	1.3253	-0.2255	-20.5052	0.1076	0.1077	0.9489	0.4606	2.0540	-0.7759	1.9377	1.4433	1.4946	-0.0513	-3.5520	0.0000	3.5655	36.6626	45.1147	43.3333	-1.7814	-4.1108	115.5213	107.4989	-8.0225	-7.4628	230.5003	0.8323	125.1567	0.6524	nan	215.4339	58.5440	54.4607	85.8913	46.7770	97.0438	80.3607	0.9923	115.5958	-8.0969	-7.5321	20.1145	4.6031	0.7620	
509.2881	507.5000	-1.7881	-0.3523	1.0004	1.1930	1.1919	-0.1915	-19.1411	0.1055	0.1054	0.6805	0.3591	1.8884	-0.7103	1.7654	1.3259	1.3655	-0.0395	-2.9803	0.0000	2.7929	35.0700	43.0897	41.3454	-1.7443	-4.2188	100.9059	94.3975	-6.5084	-6.8947	230.6630	0.7437	110.5750	0.6446	nan	216.3544	53.1654	56.3206	85.3696	48.0807	93.9368	79.8860	0.9941	100.4817	-6.0842	-6.4453	19.1101	4.1642	0.7545	
512.8142	508.1429	-4.6714	-0.9193	0.9000	1.0544	1.0457	-0.1457	-16.1884	0.1032	0.1034	0.4397	0.2598	1.6908	-0.6442	1.6039	1.1966	1.2447	-0.0482	-4.0268	0.0000	2.1376	33.3184	40.8909	39.2039	-1.6870	-4.3031	85.3592	80.9529	-4.4063	-5.4431	230.7449	0.6523	95.5943	0.6352	nan	217.1881	47.8912	59.1593	84.6838	50.0984	90.9628	79.4514	0.9963	86.3631	-5.4102	-6.6832	18.0507	3.1575	0.7522	
508.4589	508.8889	0.4300	0.0845	0.7992	0.9591	0.9409	-0.1417	-17.7251	0.1018	0.1019	0.3034	0.1931	1.5426	-0.5560	1.4695	1.0626	1.1126	-0.0500	-4.7056	0.0000	1.5990	32.0174	39.2630	37.0693	-2.1936	-5.9177	74.6546	68.0989	-6.5557	-9.6267	230.7216	0.5636	81.2589	0.6249	nan	217.8503	42.5912	62.5431	83.8049	52.4141	88.1282	78.9970	0.9981	75.1116	-7.0127	-10.2978	17.0160	2.1371	0.7521	
510.3238	507.0000	-3.3238	-0.6556	0.6986	0.8239	0.8283	-0.1298	-18.5764	0.1000	0.1000	0.1151	0.0818	1.3749	-0.4801	1.2896	0.9286	0.9877	-0.0591	-6.3609	0.0000	1.0284	30.5470	37.4351	34.9467	-2.4884	-7.1205	63.1967	56.1567	-7.0400	-12.5363	230.6481	0.4795	67.8667	0.6136	nan	218.5775	37.0884	66.0444	82.7456	54.6489	85.1555	78.5049	0.9991	63.1011	-6.9444	-12.3662	15.9883	1.3906	0.7523	
511.8787	507.7778	-4.1009	-0.8076	0.6000	0.6994	0.7197	-0.1197	-19.9443	0.0985	0.0983	-0.0174	-0.0147	1.2226	-0.4080	1.1046	0.8005	0.8585	-0.0580	-7.2462	0.0000	0.3348	28.9633	35.4762	32.9821	-2.4941	-7.5620	53.1846	45.6578	-7.5269	-16.4854	230.5241	0.4044	56.1300	0.6021	nan	219.2381	31.9046	69.8809	81.3428	56.8430	82.2888	78.0326	0.9984	52.2903	-6.6325	-14.5266	15.0440	0.7384	0.7495	
507.7377	506.8889	-0.8489	-0.1675	0.4999	0.6045	0.5934	-0.0935	-18.7101	0.0971	0.0972	-0.0360	-0.0376	1.0156	-0.3846	0.9355	0.6842	0.7277	-0.0436	-6.3663	0.0000	-0.0799	27.4463	33.6175	31.2693	-2.3481	-7.5094	41.8938	36.8889	-5.0049	-13.5675	230.4132	0.3406	46.2878	0.5898	nan	219.9214	26.5346	71.9327	79.6946	57.3261	79.5354	77.5781	0.9955	42.4450	-5.5561	-15.0617	14.2185	0.9328	0.7306	
511.9677	507.2500	-4.7177	-0.9301	0.4000	0.4665	0.4668	-0.0668	-16.7003	0.0956	0.0956	-0.0529	-0.0656	0.8084	-0.2839	0.7471	0.5537	0.5996	-0.0459	-8.2881	0.0000	-0.3535	25.8357	31.6451	29.4900	-2.1551	-7.3078	31.4054	27.9675	-3.4379	-12.2926	230.3580	0.2742	36.2750	0.5742	nan	220.7108	21.2477	75.9735	77.0987	58.5746	76.9725	77.1541	0.9889	32.0821	-4.1146	-14.7122	13.3614	0.6025	0.7225	
511.7275	508.2500	-3.4775	-0.6842	0.3009	0.3611	0.3578	-0.0569	-18.9246	0.0946	0.0947	-0.0649	-0.0986	0.6321	-0.2234	0.6126	0.4049	0.4774	-0.0725	-17.9129	0.0000	-0.4510	24.4823	29.9909	28.0021	-1.9888	-7.1022	23.3530	19.3975	-3.9555	-20.3916	230.3827	0.2079	26.5662	0.5546	nan	221.5410	16.0135	82.5685	73.0113	60.2829	74.5806	76.7531	0.9877	23.6953	-4.2978	-22.1567	12.6398	0.1384	0.7431	
510.9776	509.6667	-1.3109	-0.2572	0.2046	0.2467	0.2525	-0.0480	-23.4519	0.0940	0.0940	-0.0088	-0.0139	0.4450	-0.0574	0.4406	0.2586	0.3269	-0.0683	-26.4090	0.0000	-0.0069	23.0274	28.2073	27.1358	-1.0716	-3.9489	15.4405	11.9778	-3.4627	-28.9093	230.4214	0.1485	18.1656	0.5310	nan	222.5802	10.9176	91.1844	65.9213	60.1030	72.3412	76.3571	0.9853	15.4231	-3.4453	-28.7640	12.1916	-0.2538	0.7910	
509.4959	509.5556	0.0596	0.0117	0.1128	0.1516	0.1490	-0.0363	-32.1526	0.0935	0.0935	0.0294	0.1212	0.2660	0.1178	0.2780	0.1811	0.2225	-0.0413	-22.8268	0.0000	0.6622	21.7196	26.6166	26.3759	-0.2407	-0.9126	8.8440	6.6600	-2.1840	-32.7923	230.4912	0.1069	12.4356	0.5048	nan	223.6144	6.0179	90.5679	53.5061	48.4083	70.2713	75.9926	0.8041	9.0300	-2.3700	-35.5852	11.7954	0.0021	0.6227	



Step N. = 	2
Target Speed = 	635

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
607.4175	631.6667	24.2492	3.8389	3.0998	3.5778	3.4778	-0.3781	-12.1966	0.1474	0.1510	14.4996	3.6877	3.9298	-3.1004	4.7527	3.8980	3.9286	-0.0306	-0.7854	0.0000	28.7529	65.1182	87.1870	85.8670	-1.3200	-1.5373	542.8996	528.6622	-14.2374	-2.6931	230.5312	3.4417	600.7933	0.7572	nan	203.3640	205.0441	38.7866	87.9936	34.1295	58.5015	72.1078	0.9119	536.7067	-8.0445	-1.5217	42.2232	39.0673	0.7952	
627.8586	632.8571	4.9985	0.7898	2.9984	3.6232	3.5946	-0.5962	-19.8839	0.1516	0.1524	14.8170	3.7482	3.9572	-2.7030	4.6454	3.7717	3.8496	-0.0779	-2.0666	0.0000	24.3221	67.4736	87.8649	86.0574	-1.8075	-2.1003	537.0096	517.7714	-19.2381	-3.7156	230.5331	3.3665	585.1457	0.7540	nan	204.1804	198.7139	38.3793	88.4858	33.9601	70.3429	77.5051	0.9210	537.3492	-19.5777	-3.7812	42.1477	41.4466	0.7950	
628.7066	633.7500	5.0434	0.7958	2.8992	3.6706	3.6654	-0.7662	-26.4270	0.1537	0.1526	14.1951	3.5571	3.9936	-2.7739	4.4982	3.6545	3.7141	-0.0596	-1.6298	0.0000	21.9589	66.6051	85.9172	85.7228	-0.1945	-0.2269	515.8060	504.1675	-11.6385	-2.3085	230.5450	3.2790	568.0325	0.7514	nan	204.8090	192.4122	38.1647	88.7567	33.8738	81.5992	79.9957	0.9292	519.9092	-15.7417	-3.1223	41.8549	41.1290	0.7933	
649.6644	633.6667	-15.9978	-2.5246	2.8001	3.5781	3.6476	-0.8475	-30.2661	0.1540	0.1521	12.8667	3.2718	3.9336	-2.4229	4.4825	3.5427	3.6103	-0.0676	-1.9095	0.0000	21.9839	67.6662	87.1708	85.0190	-2.1518	-2.5310	507.3355	488.3233	-19.0122	-3.8934	230.5537	3.1800	549.0589	0.7489	nan	205.2348	185.8080	38.0504	88.9382	33.8413	90.9884	81.3264	0.9360	507.7143	-19.3910	-3.9709	41.4252	40.3582	0.7904	
620.7746	633.5556	12.7809	2.0173	2.7004	3.7127	3.6811	-0.9806	-36.3137	0.1523	0.1533	11.7576	2.9050	4.0486	-2.4385	4.4039	3.4367	3.4997	-0.0631	-1.8354	0.0000	20.9597	66.9674	85.9631	84.0934	-1.8696	-2.2233	497.6716	471.5044	-26.1672	-5.5497	230.5632	3.0763	529.4111	0.7464	nan	205.5974	179.1631	37.9985	89.0621	33.8422	98.9573	82.2985	0.9419	489.7108	-18.2063	-3.8613	40.9020	39.3839	0.7858	
647.9968	633.5000	-14.4968	-2.2884	2.6003	3.5010	3.6375	-1.0372	-39.8887	0.1517	0.1507	10.8302	2.6960	4.0205	-2.2083	4.2344	3.3341	3.3908	-0.0567	-1.7005	0.0000	18.7831	66.8245	85.0456	83.0064	-2.0392	-2.4567	479.2303	453.9600	-25.2703	-5.5666	230.5699	2.9693	509.2380	0.7438	nan	206.0190	172.5038	38.0000	89.1450	33.8751	105.5857	83.0976	0.9470	470.5879	-16.6279	-3.6629	40.2907	38.4712	0.7799	
639.4046	634.0000	-5.4046	-0.8525	2.4982	3.4505	3.4836	-0.9854	-39.4446	0.1494	0.1495	9.6653	2.4873	3.8849	-2.0271	4.1674	3.2264	3.2751	-0.0487	-1.5083	0.0000	18.4112	66.1019	84.0525	81.5810	-2.4715	-3.0295	454.0297	433.7900	-20.2397	-4.6658	230.5380	2.8474	486.3200	0.7409	nan	206.4680	165.8629	38.2358	89.1985	34.1057	110.9820	83.7977	0.9515	448.5981	-14.8081	-3.4137	39.5127	36.6505	0.7743	
636.7319	634.7500	-1.9819	-0.3122	2.3987	3.3365	3.3215	-0.9227	-38.4672	0.1467	0.1468	8.7061	2.3070	3.7717	-1.9956	3.9756	3.1149	3.1605	-0.0456	-1.4654	0.0000	16.7799	64.2147	81.3140	79.9041	-1.4099	-1.7645	421.3206	411.8625	-9.4581	-2.2964	230.4669	2.7158	461.5913	0.7375	nan	206.9001	159.4470	38.7138	89.2267	34.5430	115.1129	84.3264	0.9554	423.4319	-11.5694	-2.8091	38.6197	34.1836	0.7701	
635.8541	634.0000	-1.8541	-0.2924	2.2996	3.2074	3.1734	-0.8739	-38.0010	0.1442	0.1442	7.8843	2.1545	3.6582	-1.9363	3.8429	2.9987	3.0387	-0.0400	-1.3337	0.0000	16.0997	63.0996	79.7596	77.9991	-1.7605	-2.2571	398.2988	388.4000	-9.8988	-2.5486	230.3484	2.5752	435.2414	0.7337	nan	207.3065	152.6737	39.3083	89.2378	35.0779	117.8812	84.7251	0.9587	400.5928	-12.1928	-3.1392	37.6251	31.8179	0.7669	
634.2909	634.2222	-0.0686	-0.0108	2.1994	3.0881	3.0364	-0.8370	-38.0532	0.1416	0.1414	7.6152	2.1395	3.5557	-1.9695	3.6381	2.8811	2.9446	-0.0634	-2.2011	0.0000	14.0929	61.6705	77.4836	75.9750	-1.5086	-1.9857	374.3677	364.6256	-9.7422	-2.6718	230.2600	2.4323	408.6544	0.7297	nan	207.5818	146.0772	40.0623	89.2259	35.7459	119.8128	84.9432	0.9617	381.3238	-16.6982	-4.5796	36.6001	29.2481	0.7634	
642.6797	636.5556	-6.1241	-0.9621	2.1007	2.8843	2.9424	-0.8417	-40.0692	0.1389	0.1380	7.1229	2.0183	3.5309	-1.6874	3.5078	2.7687	2.8261	-0.0574	-2.0740	0.0000	12.8840	60.3480	75.5952	73.9463	-1.6489	-2.2298	358.6884	341.9622	-16.7262	-4.8912	230.2296	2.2956	383.4633	0.7256	nan	208.0864	140.0303	40.9491	89.1773	36.5173	120.9730	85.0972	0.9643	355.9048	-13.9426	-4.0772	35.5364	26.5310	0.7587	
637.3235	634.4444	-2.8790	-0.4538	2.0007	2.7543	2.8217	-0.8210	-41.0386	0.1352	0.1349	6.1919	1.7752	3.4895	-1.6926	3.3914	2.6459	2.7091	-0.0631	-2.3853	0.0000	12.1228	59.1138	73.9209	71.7003	-2.2206	-3.0971	341.5442	317.6944	-23.8498	-7.5071	230.2497	2.1480	356.4811	0.7208	nan	208.6042	132.9219	41.8396	89.1196	37.2872	121.3652	85.1895	0.9668	333.4565	-15.7621	-4.9614	34.3716	24.3950	0.7561	
634.3909	634.3750	-0.0159	-0.0025	1.8998	2.5980	2.6257	-0.7259	-38.2103	0.1315	0.1313	5.1575	1.5493	3.3293	-1.6834	3.3102	2.5152	2.5857	-0.0705	-2.8046	0.0000	12.2255	57.2083	71.6510	69.2864	-2.3646	-3.4128	314.1059	292.5100	-21.5959	-7.3830	230.3690	1.9936	328.5575	0.7154	nan	209.2632	126.2034	43.1450	89.0286	38.4113	121.0200	85.1496	0.9691	308.8761	-16.3661	-5.5951	33.1098	21.5333	0.7553	
638.6971	634.2222	-4.4749	-0.7056	1.8009	2.3811	2.3844	-0.5835	-32.3987	0.1277	0.1273	4.6661	1.5055	3.1005	-1.5234	3.0624	2.3817	2.4369	-0.0552	-2.3185	0.0000	10.1395	54.8226	68.2902	66.8379	-1.4523	-2.1729	277.8866	267.7422	-10.1443	-3.7888	230.5710	1.8405	301.1289	0.7096	nan	210.1796	119.6072	44.6726	88.9128	39.7197	120.0630	85.0014	0.9711	280.1917	-12.4495	-4.6498	31.8005	18.6800	0.7561	
632.8568	635.7143	2.8575	0.4495	1.7006	2.2465	2.1936	-0.4930	-28.9923	0.1242	0.1242	4.0746	1.3847	2.9426	-1.4788	2.9110	2.2464	2.3073	-0.0609	-2.7090	0.0000	9.1584	52.9545	65.8280	64.3506	-1.4775	-2.2960	252.7793	243.6043	-9.1750	-3.7663	230.6826	1.6910	274.4071	0.7034	nan	210.9319	113.2102	46.4730	88.7748	41.2563	118.6232	84.7651	0.9729	256.8791	-13.2748	-5.4493	30.5078	15.7122	0.7570	
639.8163	636.6667	-3.1497	-0.4947	1.5991	2.0505	2.0805	-0.4814	-30.1036	0.1216	0.1209	3.5114	1.2333	2.8452	-1.3016	2.7742	2.1222	2.1842	-0.0620	-2.9238	0.0000	8.2874	51.6713	64.0965	62.0753	-2.0212	-3.2560	235.8912	222.3433	-13.5478	-6.0932	230.7088	1.5591	250.9411	0.6977	nan	211.5768	106.6153	47.9507	88.6038	42.4861	116.6933	84.4516	0.9744	235.0864	-12.7431	-5.7313	29.3395	13.9568	0.7535	
633.0011	634.6667	1.6656	0.2624	1.4994	1.9285	1.9304	-0.4309	-28.7389	0.1179	0.1183	2.8460	1.0409	2.7327	-1.1878	2.6491	1.9930	2.0535	-0.0604	-3.0327	0.0000	7.8654	49.4809	61.3630	59.7477	-1.6154	-2.7037	215.0957	201.2633	-13.8324	-6.8728	230.6978	1.4275	227.6700	0.6913	nan	212.2502	99.6562	49.5153	88.4013	43.7722	114.3785	84.1181	0.9758	212.6524	-11.3891	-5.6588	28.1497	12.4578	0.7523	
635.9234	635.0000	-0.9234	-0.1454	1.3991	1.7597	1.7148	-0.3156	-22.5602	0.1144	0.1155	2.3969	0.9584	2.5000	-1.0109	2.4912	1.8537	1.9238	-0.0700	-3.7781	0.0000	7.0315	47.1192	58.3496	57.2888	-1.0608	-1.8517	186.8808	179.7663	-7.1145	-3.9577	230.6349	1.2923	203.8887	0.6841	nan	212.8435	93.0375	51.7548	88.1688	45.6315	111.8216	83.7335	0.9773	192.0439	-12.2776	-6.8298	26.9160	10.1896	0.7548	
635.2718	636.5556	1.2838	0.2017	1.2993	1.6046	1.5730	-0.2736	-21.0592	0.1122	0.1125	2.0272	0.8669	2.3339	-0.9171	2.3058	1.7160	1.7849	-0.0690	-4.0189	0.0000	5.9118	45.8304	56.5962	54.8967	-1.6995	-3.0959	168.2255	159.6967	-8.5288	-5.3406	230.4874	1.1654	181.6922	0.6764	nan	213.4530	86.6135	54.2365	87.8940	47.6706	108.9715	83.2915	0.9788	170.9110	-11.2144	-7.0223	25.7185	8.0556	0.7572	
636.8958	634.3333	-2.5624	-0.4040	1.1994	1.4491	1.4606	-0.2612	-21.7749	0.1100	0.1097	1.6831	0.7564	2.2156	-0.8612	2.1376	1.5774	1.6451	-0.0677	-4.2895	0.0000	5.0621	44.2642	54.5663	52.4727	-2.0937	-3.9900	152.9259	140.5900	-12.3359	-8.7744	230.3520	1.0434	160.5867	0.6681	nan	214.0065	79.6757	56.6731	87.5477	49.6159	105.9248	82.8101	0.9807	151.5663	-10.9763	-7.8073	24.5193	6.4699	0.7604	
638.9077	636.1429	-2.7648	-0.4346	1.1001	1.3174	1.3457	-0.2456	-22.3212	0.1078	0.1075	1.2551	0.5996	2.0891	-0.7476	2.0405	1.4496	1.5263	-0.0767	-5.2921	0.0000	4.8155	42.5673	52.4671	50.2376	-2.2296	-4.4381	137.7866	123.9471	-13.8395	-11.1656	230.3904	0.9348	142.1814	0.6602	nan	214.5770	73.2878	59.1299	87.1753	51.5466	102.9860	82.3408	0.9827	135.6822	-11.7350	-9.4678	23.4125	5.0918	0.7589	
635.9573	635.4545	-0.5027	-0.0791	0.9995	1.2010	1.1863	-0.1868	-18.6952	0.1054	0.1056	1.0123	0.5373	1.8802	-0.6559	1.8474	1.3299	1.3962	-0.0663	-4.9831	0.0000	3.7622	40.8001	50.1832	48.1356	-2.0476	-4.2537	118.1665	109.2018	-8.9647	-8.2093	230.6506	0.8372	125.9255	0.6521	nan	215.5029	66.5083	60.9042	86.7194	52.8157	99.9015	81.8434	0.9849	118.9892	-9.7874	-8.9626	22.3365	4.7021	0.7515	
637.8285	634.2500	-3.5785	-0.5642	0.8999	1.0631	1.0896	-0.1897	-21.0813	0.1036	0.1034	0.6836	0.3878	1.7540	-0.5198	1.7022	1.1971	1.2592	-0.0621	-5.1848	0.0000	3.2270	39.0801	48.0271	45.8220	-2.2051	-4.8122	104.7845	93.8550	-10.9295	-11.6451	230.7691	0.7343	108.9200	0.6427	nan	216.4902	59.7683	63.6815	86.1687	54.8736	96.7490	81.3548	0.9879	102.7605	-8.9055	-9.4886	21.1659	3.6045	0.7517	
635.4289	634.5556	-0.8733	-0.1376	0.7983	0.9499	0.9302	-0.1318	-16.5154	0.1016	0.1018	0.5086	0.3314	1.5239	-0.4456	1.4917	1.0597	1.1220	-0.0623	-5.8785	0.0000	2.4124	37.6026	46.1493	43.5497	-2.5996	-5.9694	87.2236	79.1856	-8.0380	-10.1509	230.6297	0.6351	92.6322	0.6324	nan	217.1493	53.0496	66.9941	85.4838	57.2691	93.6542	80.8603	0.9906	87.8537	-8.6682	-10.9466	20.0552	2.4807	0.7534	
636.6973	635.0000	-1.6973	-0.2673	0.6987	0.8134	0.8019	-0.1032	-14.7656	0.0995	0.0999	0.2290	0.1692	1.3507	-0.3404	1.3246	0.9233	0.9773	-0.0539	-5.8416	0.0000	1.7525	35.5850	43.6368	41.3105	-2.3263	-5.6313	72.5849	65.6525	-6.9324	-10.5592	230.4698	0.5422	77.6550	0.6214	nan	217.8992	46.4649	70.7742	84.5438	59.8352	90.4850	80.3389	0.9938	72.3582	-6.7057	-10.2139	18.9586	1.4088	0.7568	
639.6056	635.2500	-4.3556	-0.6857	0.6007	0.6827	0.7012	-0.1005	-16.7255	0.0984	0.0982	0.1769	0.1482	1.1858	-0.3163	1.1320	0.7911	0.8503	-0.0592	-7.4856	0.0000	1.1006	34.1796	41.8834	39.2335	-2.6499	-6.7541	61.0802	53.5525	-7.5277	-14.0566	230.3765	0.4574	64.2600	0.6098	nan	218.5508	39.9638	74.6274	83.3371	62.1923	87.5150	79.8493	0.9962	60.6458	-7.0933	-13.2455	17.9517	0.6610	0.7594	
639.4908	634.1111	-5.3796	-0.8484	0.4998	0.5730	0.5739	-0.0741	-14.8317	0.0968	0.0969	0.0782	0.0795	0.9866	-0.2401	0.9750	0.6719	0.7237	-0.0518	-7.7056	0.0000	0.6834	32.5893	39.9231	37.4269	-2.4962	-6.6695	48.3627	43.4467	-4.9160	-11.3151	230.4258	0.3849	53.0211	0.5978	nan	219.3628	33.1872	76.3862	81.9422	62.5925	84.7179	79.3805	0.9975	49.3747	-5.9280	-13.6444	17.0617	1.0182	0.7438	
