Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	motor_temperature_2	motor_temperature_3	temperature_tamb	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	Mcl_Quantities.Stator_Resistance	My_Measured_Temp	SR_Motor_Fault	BD_Select_Method	BD_Manual_Method	BD_Level_x32	BD_Level_Rate_x32	BD_Param_x32	BD_Param_Rate_x32	BD_Reset	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
4.4235	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7400	0.0000	1.2900	32.4687	32.2506	32.6153	25.9812	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7317	0.0000	48.0123	0.0080	0.0053	38.0903	3.1436	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
4.8342	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7410	0.0000	1.2900	32.4701	32.2528	32.6215	25.9966	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7263	0.0000	48.0107	0.0080	0.0052	38.0877	3.1435	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
4.9494	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7410	0.0000	1.2900	32.4701	32.2528	32.6215	25.9966	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7263	0.0000	48.0107	0.0080	0.0052	38.0877	3.1435	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
5.4754	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7430	0.0000	1.2800	32.4606	32.2639	32.6181	26.0158	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7696	0.0000	48.0091	0.0080	0.0052	38.0850	3.1435	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
5.5024	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7430	0.0000	1.2800	32.4606	32.2639	32.6181	26.0158	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7696	0.0000	48.0091	0.0080	0.0052	38.0850	3.1435	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
6.0082	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7450	0.0000	1.2900	32.4749	32.2414	32.6151	26.0226	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7371	0.0000	48.0074	0.0080	0.0053	38.0850	3.1435	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
6.1700	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7450	0.0000	1.2900	32.4749	32.2414	32.6151	26.0226	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7371	0.0000	48.0074	0.0080	0.0053	38.0850	3.1435	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
6.5389	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7470	0.0000	1.2800	32.4749	32.2414	32.6151	26.0226	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7696	0.0000	48.0058	0.0080	0.0053	38.0824	3.1435	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
6.8376	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7470	0.0000	1.2800	32.4749	32.2414	32.6151	26.0226	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7696	0.0000	48.0058	0.0080	0.0053	38.0824	3.1435	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
7.3359	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7460	0.0000	1.2800	32.4655	32.2550	32.6175	26.0252	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7371	0.0000	48.0042	0.0080	0.0055	38.0798	3.1435	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
7.5055	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7460	0.0000	1.2800	32.4655	32.2550	32.6175	26.0252	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7371	0.0000	48.0042	0.0080	0.0055	38.0798	3.1435	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
7.8572	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7460	0.0000	1.2600	32.4655	32.2550	32.6175	26.0252	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.1347	-0.0060	-0.0054	-0.0060	-0.0053	0.0000	0.0000	320.7371	0.0000	48.0042	0.0080	0.0055	38.0798	3.1435	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
8.3861	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7460	0.0000	1.1800	32.4606	32.2425	32.6102	26.0086	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
8.9169	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7450	0.0000	1.3900	32.4472	32.2385	32.6089	25.9718	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
9.1277	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7450	0.0000	1.3900	32.4472	32.2385	32.6089	25.9718	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
9.4425	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7420	0.0000	1.4000	32.4740	32.2573	32.6105	25.9909	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
9.7954	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7380	0.0000	1.4000	32.4496	32.2412	32.6025	25.9745	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1189	17.2550	17.1066
9.9635	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7380	0.0000	1.4000	32.4496	32.2412	32.6025	25.9745	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1189	17.2550	17.1066
10.4622	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7340	0.0000	1.4000	32.4496	32.2412	32.6025	25.9745	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1189	17.2550	17.1066
10.4889	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7340	0.0000	1.4000	32.4496	32.2412	32.6025	25.9745	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1189	17.2550	17.1066
11.0060	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7300	0.0000	1.4000	32.4555	32.2482	32.5873	25.9683	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3361
11.1296	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7300	0.0000	1.4000	32.4555	32.2482	32.5873	25.9683	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3361
11.5318	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7280	0.0000	1.4000	32.4555	32.2482	32.5873	25.9683	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
11.7824	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7280	0.0000	1.4000	32.4555	32.2482	32.5873	25.9683	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
12.0635	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7280	0.0000	1.4000	32.4611	32.2473	32.6131	25.9524	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
12.4495	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7270	0.0000	1.4000	32.4395	32.2394	32.5997	25.9320	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
12.5910	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7270	0.0000	1.4000	32.4395	32.2394	32.5997	25.9320	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
13.1184	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7280	0.0000	1.4100	32.4698	32.2273	32.5864	25.9591	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
13.1205	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7280	0.0000	1.4100	32.4698	32.2273	32.5864	25.9591	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
13.6508	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7290	0.0000	1.4000	32.4357	32.2361	32.6100	25.9506	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
13.8009	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7290	0.0000	1.4000	32.4357	32.2361	32.6100	25.9506	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
14.4071	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7270	0.0000	1.2800	32.4555	32.2341	32.6030	25.9375	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.6965	0.0000	25.0000	0.0000	0.0081	40.0000	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
14.4687	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7270	0.0000	1.2800	32.4555	32.2341	32.6030	25.9375	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.6965	0.0000	25.0000	0.0000	0.0081	40.0000	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
14.9272	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7240	0.0000	1.2900	32.4500	32.2268	32.6012	25.9620	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.6843	0.0000	25.0000	0.0000	0.0052	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.1373	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7240	0.0000	1.2900	32.4500	32.2268	32.6012	25.9620	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.6843	0.0000	25.0000	0.0000	0.0052	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.4436	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7220	0.0000	1.2800	32.4357	32.2282	32.5948	25.9464	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.6843	0.0000	25.0000	0.0000	0.0052	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.8046	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7200	0.0000	1.2800	32.4249	32.2244	32.5985	25.9664	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.6396	0.0000	25.0000	0.0000	0.0052	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.9744	0.0000	-0.0000	0.0057	0.0000	0.0000	-0.0100	230.7200	0.0000	1.2800	32.4249	32.2244	32.5985	25.9664	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.6396	0.0000	25.0000	0.0000	0.0052	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
