WindyBPMp40_OrcaH24__YC105__Dyno_Low_Speed_Torque__230Vac_40C_20250210_143627
Report created on: 2025/02/10: 16:07:10


Step N. = 	0
Target Speed = 	400

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
405.6495	399.2222	-6.4273	-1.6100	1.0983	1.5001	1.4963	-0.3980	-36.2371	0.0894	0.0896	2.3192	0.8306	2.7824	-1.2579	2.6201	2.0157	2.0868	-0.0711	-3.5260	0.0000	6.2357	32.7495	40.8348	39.5618	-1.2730	-3.2178	144.6655	137.4344	-7.2311	-5.2615	230.5729	1.3747	161.9233	0.5108	nan	218.9054	45.9174	33.4105	84.8762	28.3576	100.4538	85.9375	0.9950	145.7824	-8.3479	-6.0741	18.0727	8.8569	0.5449	
402.8810	399.8889	-2.9921	-0.7482	0.9996	1.3571	1.3484	-0.3489	-34.9016	0.0863	0.0864	1.6626	0.6380	2.6017	-1.2071	2.3940	1.8638	1.9256	-0.0618	-3.3178	0.0000	4.7622	30.7438	38.1086	37.1136	-0.9950	-2.6810	124.6935	119.3956	-5.2980	-4.4373	230.7694	1.2215	141.7378	0.5028	nan	219.9420	41.8576	35.0579	84.2369	29.5317	98.9306	82.3392	0.9966	126.0001	-6.6045	-5.5317	16.8743	7.2051	0.5363	
402.2059	399.5556	-2.6503	-0.6633	0.9003	1.2246	1.2073	-0.3070	-34.0969	0.0833	0.0835	1.1444	0.4714	2.4164	-1.1269	2.1637	1.7018	1.7690	-0.0672	-3.9477	0.0000	3.3063	29.0423	35.8046	34.5541	-1.2504	-3.6188	107.7739	101.6356	-6.1383	-6.0396	230.8547	1.0674	121.7689	0.4942	nan	220.8164	37.6712	37.0651	83.4659	30.9367	96.8647	78.7679	0.9979	108.4753	-6.8397	-6.7297	15.6484	5.7010	0.5291	
398.5958	401.5000	2.9042	0.7233	0.7995	1.0931	1.0733	-0.2738	-34.2471	0.0804	0.0807	0.5150	0.2279	2.2215	-1.0786	1.9543	1.5393	1.5938	-0.0545	-3.5418	0.0000	2.2173	26.9982	33.1886	31.9555	-1.2331	-3.8588	90.9539	85.0775	-5.8764	-6.9071	230.8650	0.9221	103.1625	0.4846	nan	221.5557	33.6149	39.5111	82.4694	32.5846	94.3179	75.1500	0.9986	91.7023	-6.6248	-7.7868	14.4233	4.1758	0.5194	
406.6106	400.8889	-5.7217	-1.4273	0.7004	0.9308	0.9399	-0.2395	-34.1878	0.0778	0.0778	0.1932	0.0946	2.0107	-1.0230	1.7438	1.3826	1.4482	-0.0657	-4.7504	0.0000	1.2071	25.3609	31.0986	29.3804	-1.7182	-5.8480	76.7327	70.2089	-6.5238	-9.2920	230.8211	0.7882	86.4467	0.4752	nan	222.1857	29.4054	41.8831	81.2164	34.0159	91.5152	71.7002	0.9979	77.1427	-6.9338	-9.8759	13.2234	2.9914	0.5066	
401.7980	401.0000	-0.7980	-0.1990	0.5990	0.8308	0.8318	-0.2328	-38.8639	0.0762	0.0760	-0.1130	-0.0634	1.8246	-0.9345	1.5249	1.2207	1.2918	-0.0711	-5.8277	0.0000	0.1975	23.6094	28.9174	26.9011	-2.0163	-7.4952	64.6640	56.5844	-8.0796	-14.2788	230.7344	0.6558	70.9833	0.4691	nan	222.6305	25.1536	44.4538	79.7149	35.4363	88.3887	68.3946	0.9948	63.8559	-7.2715	-12.8507	12.0834	2.2468	0.4907	
402.1534	399.5000	-2.6534	-0.6642	0.4998	0.7049	0.7125	-0.2127	-42.5632	0.0747	0.0745	-0.3246	-0.2099	1.5893	-0.8814	1.3001	1.0547	1.1341	-0.0793	-7.5196	0.0000	-0.7561	21.6935	26.5870	24.4748	-2.1122	-8.6302	52.0607	44.1638	-7.8970	-17.8811	230.6330	0.5367	56.8275	0.4591	nan	222.9180	20.9074	47.3424	77.7149	36.7919	85.1218	65.2500	0.9877	51.5753	-7.4116	-16.7820	10.9793	1.6968	0.4738	
405.3733	401.5000	-3.8733	-0.9647	0.3992	0.5504	0.5563	-0.1570	-39.3250	0.0735	0.0735	-0.3347	-0.2655	1.2620	-0.7443	1.0706	0.8706	0.9401	-0.0695	-7.9840	0.0000	-1.0939	19.7807	24.2679	22.0455	-2.2224	-10.0810	37.9324	32.3750	-5.5574	-17.1659	230.5507	0.4221	43.3025	0.4450	nan	223.4703	16.7864	51.8517	74.7645	38.7665	81.7230	62.2434	0.9738	38.2646	-5.8896	-18.1917	9.8651	1.0607	0.4586	
402.5310	400.5000	-2.0310	-0.5071	0.2999	0.4286	0.4270	-0.1271	-42.3963	0.0725	0.0726	-0.3031	-0.3149	0.9788	-0.6409	0.8391	0.6796	0.7517	-0.0721	-10.6022	0.0000	-1.3616	17.9104	22.0016	19.6550	-2.3466	-11.9388	27.0367	21.8700	-5.1667	-23.6244	230.4874	0.3162	31.0450	0.4260	nan	224.0879	12.5767	57.5078	70.4465	40.5122	78.2027	59.3636	0.9453	27.4607	-5.5907	-25.5632	8.7712	0.5431	0.4412	
404.3294	400.8889	-3.4405	-0.8582	0.2042	0.3021	0.3083	-0.1041	-50.9563	0.0716	0.0716	-0.2192	-0.3064	0.7184	-0.4635	0.6440	0.4677	0.5826	-0.1149	-24.5727	0.0000	-1.1952	16.2659	19.9779	17.5481	-2.4297	-13.8462	18.2006	12.8011	-5.3995	-42.1802	230.4942	0.2195	20.4733	0.4046	nan	224.6613	8.5737	67.0224	62.5091	41.8875	74.8518	56.9036	0.9003	18.4013	-5.6002	-43.7480	7.8110	0.1298	0.4367	



Step N. = 	1
Target Speed = 	450

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
449.3515	449.8889	0.5374	0.1195	2.2999	2.5733	2.6051	-0.3052	-13.2700	0.1168	0.1156	15.7363	4.2287	3.7225	-1.5848	5.3060	3.9064	3.9174	-0.0110	-0.2806	0.0000	27.9185	45.9612	65.8964	64.0496	-1.8469	-2.8835	433.7139	412.2367	-21.4772	-5.2099	230.3641	3.4432	476.7889	0.6011	nan	206.5333	108.3530	26.2863	86.4601	22.7268	58.2247	87.9083	0.9512	423.7245	-11.4879	-2.7867	31.0117	33.9553	0.5888	
443.4400	449.1111	5.6711	1.2627	2.2004	2.4868	2.4357	-0.2352	-10.6894	0.1134	0.1127	14.1849	3.9752	3.5715	-1.6207	5.0747	3.7059	3.7175	-0.0115	-0.3114	0.0000	27.0086	46.7368	66.1532	64.1917	-1.9615	-3.0558	411.7259	394.3589	-17.3670	-4.4039	230.4872	3.3394	452.8544	0.5884	nan	208.0296	103.4886	26.2426	87.0826	22.8527	72.8151	105.0841	0.9571	404.7674	-10.4085	-2.6393	30.8570	35.3381	0.5938	
455.1774	449.7143	-5.4631	-1.2148	2.0990	2.3554	2.3929	-0.2939	-14.0020	0.1105	0.1104	12.2787	3.4022	3.6048	-1.3781	4.7234	3.5188	3.5321	-0.0133	-0.3774	0.0000	24.7787	46.2184	64.2423	63.6719	-0.5705	-0.8960	376.3960	373.2986	-3.0974	-0.8297	230.6253	3.1964	427.0886	0.5794	nan	209.2899	98.8502	26.4806	87.4053	23.1454	85.8014	116.0397	0.9619	379.8620	-6.5635	-1.7582	30.4228	33.9568	0.5965	
456.6390	447.7778	-8.8612	-1.9789	1.9997	2.2928	2.3689	-0.3693	-18.4660	0.1094	0.1086	11.7271	3.2312	3.6275	-1.4811	4.5320	3.3441	3.3559	-0.0118	-0.3525	0.0000	23.6091	46.2604	63.6417	62.6917	-0.9500	-1.5153	366.1039	350.8622	-15.2417	-4.3441	230.7467	3.0341	400.7300	0.5724	nan	210.5108	93.7668	26.7251	87.5557	23.3993	96.1830	122.4193	0.9663	358.8445	-7.9823	-2.2750	29.7808	32.5999	0.5980	
455.3481	449.0000	-6.3481	-1.4138	1.9007	2.2451	2.2803	-0.3797	-19.9755	0.1079	0.1074	10.0068	2.8330	3.5379	-1.3244	4.3491	3.1816	3.1926	-0.0110	-0.3462	0.0000	22.1914	45.6507	62.1830	61.2794	-0.9036	-1.4745	336.5335	327.6144	-8.9190	-2.7224	230.7891	2.8639	373.9733	0.5658	nan	211.5708	89.3678	27.2785	87.6036	23.8970	104.5600	125.5254	0.9702	332.6931	-5.0786	-1.5502	28.9640	29.7022	0.5974	
450.5078	449.0000	-1.5078	-0.3358	1.7997	2.2069	2.1671	-0.3674	-20.4170	0.1062	0.1061	8.7696	2.5866	3.3892	-1.3548	4.0913	3.0300	3.0421	-0.0121	-0.3999	0.0000	19.4659	45.6097	60.7483	59.6160	-1.1323	-1.8993	307.5680	304.6333	-2.9347	-0.9634	230.7832	2.6928	347.7700	0.5596	nan	212.6295	84.6189	27.7776	87.5962	24.3321	111.0952	126.2253	0.9737	309.6450	-5.0117	-1.6452	28.0375	27.1009	0.5940	
453.1542	447.7778	-5.3764	-1.2007	1.6994	2.1188	2.1459	-0.4464	-26.2683	0.1046	0.1039	7.8490	2.2924	3.4243	-1.4183	3.8817	2.8854	2.8970	-0.0116	-0.4016	0.0000	17.5704	44.5435	58.6509	57.7309	-0.9201	-1.5937	289.2720	281.8811	-7.3908	-2.6220	230.7227	2.5206	322.0789	0.5538	nan	213.4889	79.6891	28.2706	87.5193	24.7422	115.9184	125.2859	0.9770	285.7811	-3.9000	-1.3836	27.0416	24.7292	0.5890	
448.1547	448.5556	0.4009	0.0894	1.5998	2.0551	2.0609	-0.4611	-28.8229	0.1017	0.1023	6.3829	1.8846	3.3867	-1.3949	3.6097	2.7434	2.7548	-0.0114	-0.4167	0.0000	14.9937	42.9292	55.6999	55.6310	-0.0689	-0.1238	260.4707	259.0789	-1.3918	-0.5372	230.6234	2.3440	296.5433	0.5486	nan	214.2969	75.1459	29.0053	87.3663	25.3409	119.3997	123.2059	0.9801	261.7510	-2.6721	-1.0314	25.9598	21.8592	0.5831	
445.2191	450.3333	5.1143	1.1357	1.5000	1.9653	1.9122	-0.4122	-27.4785	0.0993	0.0999	5.5088	1.7134	3.2145	-1.3591	3.3948	2.6010	2.6134	-0.0125	-0.4793	0.0000	13.1199	42.0570	53.9584	53.3757	-0.5828	-1.0918	236.4873	236.3367	-0.1506	-0.0637	230.5077	2.1696	271.0900	0.5421	nan	215.2011	70.7382	29.9311	87.1801	26.0940	121.5112	120.4311	0.9829	239.3379	-3.0013	-1.2699	24.8027	19.0171	0.5767	
452.8384	449.4000	-3.4384	-0.7651	1.4003	1.8068	1.8578	-0.4575	-32.6741	0.0971	0.0967	4.8384	1.5128	3.1996	-1.2136	3.2492	2.4552	2.4662	-0.0111	-0.4504	0.0000	11.9561	39.9132	51.0312	50.9338	-0.0974	-0.1913	218.7382	213.4600	-5.2782	-2.4727	230.4849	1.9895	245.5450	0.5355	nan	216.1449	65.8996	30.8722	86.9331	26.8381	122.6605	117.1240	0.9855	215.8896	-2.4296	-1.1382	23.5647	16.5143	0.5703	
446.7718	450.3333	3.5616	0.7909	1.2999	1.7066	1.6610	-0.3611	-27.7813	0.0930	0.0939	3.7287	1.2539	2.9734	-1.3320	2.9593	2.3044	2.3138	-0.0094	-0.4092	0.0000	9.4346	38.7579	48.8555	48.3221	-0.5334	-1.1038	190.6081	190.5567	-0.0514	-0.0270	230.5102	1.8070	220.1089	0.5284	nan	217.1095	61.3013	32.1696	86.5738	27.8504	122.8129	113.1891	0.9880	193.2983	-2.7417	-1.4388	22.2570	13.7604	0.5641	
449.6209	449.2222	-0.3987	-0.0887	1.1994	1.5508	1.5412	-0.3418	-28.4953	0.0902	0.0906	2.8747	1.0065	2.8562	-1.2332	2.7376	2.1449	2.1543	-0.0095	-0.4425	0.0000	7.7843	36.6737	45.9171	45.5639	-0.3532	-0.7752	168.8837	167.6344	-1.2493	-0.7452	230.5697	1.6234	194.5578	0.5198	nan	218.1259	56.4248	33.6595	86.1618	29.0016	122.0840	109.1106	0.9903	169.5815	-1.9470	-1.1615	20.8888	11.3649	0.5592	
450.4610	449.2500	-1.2110	-0.2695	1.0996	1.4072	1.4311	-0.3315	-30.1452	0.0877	0.0875	2.3681	0.8702	2.7213	-1.1666	2.5717	1.9875	1.9961	-0.0085	-0.4302	0.0000	6.7465	34.3428	42.8675	42.8464	-0.0211	-0.0493	149.0156	146.3712	-2.6444	-1.8066	230.6684	1.4478	170.8788	0.5117	nan	219.0931	51.7324	35.3433	85.6580	30.2743	120.5436	104.7643	0.9923	148.3776	-2.0064	-1.3707	19.5562	9.2855	0.5533	
447.1940	450.0000	2.8060	0.6235	0.9992	1.2885	1.2802	-0.2810	-28.1201	0.0845	0.0848	1.6644	0.6577	2.5306	-1.1265	2.3427	1.8328	1.8408	-0.0080	-0.4338	0.0000	5.2302	32.6822	40.5373	40.2000	-0.3373	-0.8390	129.2189	126.8775	-2.3414	-1.8454	230.7620	1.2844	149.1450	0.5032	nan	220.0039	47.0886	37.1134	85.0699	31.5724	118.4413	100.7382	0.9942	128.7652	-1.8877	-1.4878	18.2724	7.6522	0.5452	
450.0578	448.8889	-1.1689	-0.2604	0.8992	1.1336	1.1255	-0.2263	-25.1689	0.0813	0.0815	1.0517	0.4562	2.3054	-1.0427	2.1054	1.6667	1.6740	-0.0073	-0.4355	0.0000	3.6416	30.7241	37.8945	37.3869	-0.5076	-1.3578	108.7460	107.5089	-1.2371	-1.1507	230.8299	1.1185	127.5733	0.4941	nan	220.8928	42.2703	39.3179	84.2722	33.1341	115.8583	96.4752	0.9961	109.3786	-1.8697	-1.7391	16.9253	6.0364	0.5395	
450.5754	450.3333	-0.2420	-0.0537	0.7993	0.9955	0.9902	-0.1908	-23.8754	0.0789	0.0788	0.7471	0.3557	2.0989	-0.9578	1.9090	1.4988	1.5055	-0.0067	-0.4466	0.0000	2.7794	28.7908	35.4258	34.5428	-0.8830	-2.5564	92.1404	89.4733	-2.6671	-2.9809	230.8608	0.9608	107.3633	0.4840	nan	221.6656	37.6957	42.1311	83.3369	35.1107	112.8223	92.4963	0.9978	91.9276	-2.4542	-2.7430	15.5833	4.3319	0.5333	
450.3999	450.5556	0.1557	0.0346	0.6993	0.8673	0.8724	-0.1731	-24.7506	0.0769	0.0767	0.2721	0.1443	1.8881	-0.9000	1.6818	1.3334	1.3398	-0.0065	-0.4842	0.0000	1.4290	26.6587	32.6976	31.7333	-0.9643	-3.0387	75.8202	73.1822	-2.6380	-3.6046	230.8626	0.8142	89.0722	0.4739	nan	222.3715	32.9960	45.0876	82.1605	37.0441	109.3915	88.5257	0.9986	75.6041	-2.4219	-3.3094	14.2704	3.0197	0.5245	
451.3700	451.2222	-0.1477	-0.0327	0.5999	0.7351	0.7458	-0.1459	-24.3214	0.0748	0.0749	-0.1319	-0.0793	1.6611	-0.8420	1.4261	1.1636	1.1685	-0.0048	-0.4153	0.0000	0.1704	24.4729	29.9744	29.0143	-0.9601	-3.3090	60.9637	58.3200	-2.6437	-4.5331	230.8172	0.6732	72.3622	0.4657	nan	222.9536	28.3459	48.6044	80.5944	39.1724	105.7319	84.8282	0.9973	60.7331	-2.4131	-4.1377	13.0136	1.9793	0.5155	
449.0155	451.1250	2.1095	0.4676	0.5001	0.6283	0.6338	-0.1337	-26.7303	0.0739	0.0738	-0.1717	-0.1204	1.4266	-0.6909	1.2438	0.9962	1.0004	-0.0042	-0.4212	0.0000	-0.2918	22.7266	27.8369	26.5065	-1.3304	-5.0193	48.6901	45.4363	-3.2538	-7.1612	230.7276	0.5519	57.7775	0.4537	nan	223.2654	23.6268	52.0002	78.6399	40.8929	102.0392	81.4190	0.9934	47.8850	-2.4487	-5.3893	11.8722	1.5214	0.5020	
448.1946	450.7500	2.5554	0.5669	0.3998	0.5059	0.5018	-0.1021	-25.5386	0.0731	0.0732	-0.2713	-0.2373	1.1450	-0.5854	0.9943	0.8098	0.8143	-0.0046	-0.5631	0.0000	-0.9103	20.7579	25.4492	23.9690	-1.4802	-6.1754	35.9926	33.1125	-2.8801	-8.6980	230.6395	0.4300	43.7575	0.4412	nan	223.8115	18.8692	56.9857	75.6727	43.1226	97.9692	78.1273	0.9850	35.4862	-2.3737	-7.1686	10.7095	1.0062	0.4937	
450.6349	450.6667	0.0318	0.0070	0.3011	0.3609	0.3587	-0.0576	-19.1408	0.0720	0.0719	-0.1543	-0.1879	0.8279	-0.4189	0.7569	0.6173	0.6182	-0.0009	-0.1426	0.0000	-0.7586	18.8286	23.0807	21.4960	-1.5847	-7.3720	23.6211	22.2033	-1.4178	-6.3855	230.5979	0.3188	31.1733	0.4240	nan	224.4530	14.2107	64.0075	71.2244	45.5881	94.0049	75.1586	0.9660	24.0640	-1.8606	-8.3799	9.5771	0.3938	0.4877	
450.2098	451.2857	1.0759	0.2384	0.2044	0.2270	0.2226	-0.0182	-8.8856	0.0711	0.0710	-0.0709	-0.1359	0.5221	-0.2294	0.4893	0.3973	0.3929	0.0044	1.1019	0.0000	-0.5743	16.6172	20.3641	19.4281	-0.9359	-4.8173	13.1308	12.7686	-0.3622	-2.8367	230.5869	0.2178	20.1329	0.4009	nan	225.2060	9.6613	75.7379	63.3947	48.0040	90.3108	72.6315	0.9549	13.3067	-0.5381	-4.2143	8.6268	-0.0031	0.5146	



Step N. = 	2
Target Speed = 	780

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
