WindyBPMp50_OrcaH34_Dyno_High_Speed_Power__18000rpm__180Vac_40C_20240917_123512
Report created on: 2024/09/17: 12:50:06


Step N. = 	0
Target Speed = 	18000

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
14343.5467	14343.5467	0.0000	0.0000	0.3029	0.3304	0.3777	-0.0748	-24.6990	0.0168	0.0154	3.0354	0.8077	3.7774	-3.6895	0.4675	2.6230	2.6599	-0.0369	-1.4075	0.0000	-5.8755	136.0057	167.0364	148.8402	-18.1962	-12.2253	766.8391	645.2067	-121.6324	-18.8517	180.3324	4.9751	709.4689	0.7908	nan	152.5887	454.9572	70.5147	90.9424	64.1278	91.8235	102.6734	0.9541	693.7842	-48.5775	-7.5290	97.5439	46.1582	0.1155	
14279.8039	14279.8039	0.0000	0.0000	0.3023	0.4111	0.3482	-0.0459	-15.2025	0.0159	0.0172	5.3428	1.4655	3.6409	-3.7758	0.4302	2.6408	2.6634	-0.0226	-0.8565	0.0000	9.6454	129.8566	159.6379	148.6895	-10.9484	-7.3633	729.6650	655.9250	-73.7400	-11.2421	180.2965	5.0436	721.6475	0.7936	nan	152.3833	451.9781	68.9060	90.8928	62.6305	92.5408	103.4007	0.9645	711.1220	-55.1970	-8.4151	97.5762	57.5613	0.1145	
14168.5772	14168.5772	0.0000	0.0000	0.3056	0.3621	0.3784	-0.0728	-23.8252	0.0172	0.0155	4.6357	1.2863	3.6139	-3.7026	0.4399	2.6095	2.6603	-0.0508	-1.9472	0.0000	8.2004	117.2385	144.1818	148.7698	4.5880	3.0839	651.6936	639.8989	-11.7947	-1.8432	180.2567	4.9462	703.6789	0.7892	nan	152.4664	453.3611	70.8509	90.9362	64.4292	93.2807	104.0984	0.9517	699.4703	-59.5714	-9.3095	97.5757	43.2673	0.1171	
14123.6143	14123.6143	0.0000	0.0000	0.3090	0.3588	0.3569	-0.0479	-15.4913	0.0162	0.0159	3.0922	0.8597	3.5906	-3.7754	0.4730	2.6435	2.6647	-0.0212	-0.8020	0.0000	2.3894	136.8580	167.6968	148.4289	-19.2679	-12.9812	742.5486	653.7489	-88.7997	-13.5832	180.1889	5.0308	719.4778	0.7937	nan	152.3190	457.0186	69.9094	90.8651	63.5235	94.0169	104.8265	0.9619	701.9428	-48.1939	-7.3719	97.4463	49.3545	0.1169	
14033.0300	14033.0300	0.0000	0.0000	0.3087	0.2519	0.3182	-0.0095	-3.0615	0.0147	0.0158	4.5172	1.2520	3.6022	-3.6323	0.5034	2.6508	2.6733	-0.0225	-0.8491	0.0000	12.1137	125.0495	154.1326	148.2659	-5.8667	-3.9569	695.4929	656.5900	-38.9029	-5.9250	180.0133	5.0563	722.9457	0.7943	nan	152.1766	453.6662	69.0937	90.8217	62.7520	94.7881	105.5834	0.9645	683.5563	-26.9663	-4.1070	97.4304	54.3719	0.1165	
13936.5377	13936.5377	0.0000	0.0000	0.3100	0.3468	0.3797	-0.0697	-22.4728	0.0175	0.0167	4.2597	1.1953	3.6077	-3.8646	0.4469	2.6294	2.6670	-0.0376	-1.4286	0.0000	5.9403	125.9131	154.6060	148.0035	-6.6025	-4.4610	688.2480	646.6450	-41.6030	-6.4337	179.6387	4.9977	711.8975	0.7929	nan	151.6895	452.4166	69.9778	90.8350	63.5648	95.4828	106.2780	0.9593	688.3582	-41.7132	-6.4507	97.5703	47.7470	0.1179	
13734.9252	13734.9252	0.0000	0.0000	0.3112	0.4204	0.3425	-0.0312	-10.0358	0.0159	0.0183	3.5568	0.9942	3.6100	-3.7928	0.5255	2.6391	2.6561	-0.0170	-0.6441	0.0000	3.5048	138.1115	169.2743	147.7227	-21.5516	-14.5892	753.3581	646.9522	-106.4059	-16.4473	179.4227	5.0025	712.5433	0.7939	nan	151.4790	447.6339	69.1995	90.7956	62.8305	96.2039	106.9288	0.9581	683.4881	-36.5359	-5.6474	97.5202	51.4227	0.1179	
13707.7627	13707.7627	0.0000	0.0000	0.3137	0.3915	0.3172	-0.0035	-1.1110	0.0152	0.0183	2.0357	0.4965	3.3984	-3.8704	0.5197	2.6331	2.6612	-0.0281	-1.0684	0.0000	9.8144	136.1482	168.3936	147.4980	-20.8956	-14.1667	712.8744	643.8678	-69.0066	-10.7175	179.3586	4.9810	709.0244	0.7936	nan	151.6119	450.2603	69.9323	90.8105	63.5060	96.9554	107.6640	0.9572	674.4422	-30.5744	-4.7486	97.2868	46.0401	0.1191	
13599.2495	13599.2495	0.0000	0.0000	0.3170	0.4029	0.3469	-0.0299	-9.4320	0.0162	0.0168	2.2535	0.6029	3.5170	-3.6650	0.5220	2.6302	2.6694	-0.0392	-1.4902	0.0000	7.7110	137.7129	169.2269	147.5681	-21.6588	-14.6772	732.2069	644.0422	-88.1647	-13.6893	179.3591	4.9816	709.3056	0.7939	nan	151.5651	451.4441	70.1038	90.8000	63.6550	97.6813	108.3008	0.9580	677.1991	-33.1569	-5.1482	97.3631	45.0186	0.1205	

Torque compensated Offset = 	0
Mean Torque Mainboard Error perc = 	-11.1570079143676


