Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	motor_temperature_2	motor_temperature_3	temperature_tamb	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	Mcl_Quantities.Stator_Resistance	My_Measured_Temp	SR_Motor_Fault	BD_Select_Method	BD_Manual_Method	BD_Level_x32	BD_Level_Rate_x32	BD_Param_x32	BD_Param_Rate_x32	BD_Reset	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
57.4807	5.0000	-0.8370	4.1621	0.0000	23.1840	164.3600	230.7520	1.3752	220.0200	35.5397	33.0771	32.8657	25.7037	0.0000	582.0000	407.0000	0.0000	79.7026	5.9411	0.0000	-0.0127	0.0000	5.1761	2.9163	3.1496	5.3591	-5.5230	22.7749	298.3416	208.1407	38.4566	5.9155	4.1986	42.2724	3.0260	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6200	17.6406	17.6262
58.1485	5.0000	-0.8370	4.1621	0.0000	23.1840	164.3600	230.7520	1.3752	220.0200	35.5397	33.0771	32.8657	25.7037	0.0000	582.0000	407.0000	0.0000	92.0238	5.9422	0.0000	0.0026	0.0000	5.3952	2.4911	3.6313	5.0266	-3.6466	20.9549	298.6436	198.3692	38.6482	5.9294	4.1987	42.2724	3.0283	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6200	17.6406	17.6262
58.5701	5.0000	-0.8370	4.1621	0.0000	23.1840	164.3600	230.7520	1.3752	220.0200	35.5397	33.0771	32.8657	25.7037	0.0000	582.0000	407.0000	0.0000	70.5548	5.9414	0.0000	-0.0090	0.0000	5.0317	3.1596	2.4678	4.9392	-2.8446	23.7368	299.1739	213.5056	38.8331	5.9309	4.1989	42.3919	3.0305	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6221
58.8153	5.0000	-0.8370	4.1621	0.0000	23.1840	164.3600	230.7520	1.3752	220.0200	35.5397	33.0771	32.8657	25.7037	0.0000	582.0000	407.0000	0.0000	70.5548	5.9414	0.0000	-0.0090	0.0000	5.0317	3.1596	2.4678	4.9392	-2.8446	23.7368	299.1739	213.5056	38.8331	5.9309	4.1989	42.3919	3.0305	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6221
59.1005	5.0000	0.1750	4.1696	0.0000	24.1260	170.3800	230.7570	1.4021	224.8300	36.3458	34.0488	33.6743	25.7171	0.0000	582.0000	407.0000	0.0000	70.5548	5.9414	0.0000	-0.0090	0.0000	5.0317	3.1596	2.4678	4.9392	-2.8446	23.7368	299.1739	213.5056	38.8331	5.9309	4.1989	42.3919	3.0305	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6221
59.4823	5.0000	0.3970	4.1621	0.0000	23.2160	164.5900	230.7680	1.3764	220.2200	36.3458	34.0488	33.6743	25.7171	0.0000	582.0000	407.0000	0.0000	70.8175	5.9345	0.0000	0.0058	0.0000	5.1813	2.8935	3.0564	5.4092	-5.8375	23.1299	298.5503	207.9016	39.0120	5.9317	4.1993	42.5114	3.0327	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6200
59.6254	5.0000	0.3970	4.1621	0.0000	23.2160	164.5900	230.7680	1.3764	220.2200	36.3458	34.0488	33.6743	25.7171	0.0000	582.0000	407.0000	0.0000	70.8175	5.9345	0.0000	0.0058	0.0000	5.1813	2.8935	3.0564	5.4092	-5.8375	23.1299	298.5503	207.9016	39.0120	5.9317	4.1993	42.5114	3.0327	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6200
60.1499	0.0000	-0.9370	4.1699	0.0000	24.1550	170.6100	230.7750	1.4035	225.0200	37.3392	33.8938	34.2185	25.7247	0.0000	582.0000	407.0000	0.0000	92.9364	5.9350	0.0000	-0.0088	0.0000	5.3746	2.5177	3.9269	5.0348	-3.6345	22.2332	298.8627	198.6080	39.1851	5.9212	4.1991	42.5114	3.0349	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6200
60.1573	0.0000	-0.9370	4.1699	0.0000	24.1550	170.6100	230.7750	1.4035	225.0200	37.3392	33.8938	34.2185	25.7247	0.0000	582.0000	407.0000	0.0000	92.9364	5.9350	0.0000	-0.0088	0.0000	5.3746	2.5177	3.9269	5.0348	-3.6345	22.2332	298.8627	198.6080	39.1851	5.9212	4.1991	42.5114	3.0349	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6200
60.7053	0.0000	0.4600	4.1618	0.0000	23.2390	164.7800	230.7850	1.3775	220.3500	37.7046	34.2330	34.5319	25.7309	0.0000	582.0000	407.0000	0.0000	64.6926	5.9406	0.0000	-0.0095	0.0000	5.0634	3.1071	2.4627	4.8676	-2.9773	24.9968	299.2416	212.9654	39.3463	5.9436	4.1994	42.6309	3.0369	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6447	17.6241
60.8177	0.0000	0.4600	4.1618	0.0000	23.2390	164.7800	230.7850	1.3775	220.3500	37.7046	34.2330	34.5319	25.7309	0.0000	582.0000	407.0000	0.0000	64.6926	5.9406	0.0000	-0.0095	0.0000	5.0634	3.1071	2.4627	4.8676	-2.9773	24.9968	299.2416	212.9654	39.3463	5.9436	4.1994	42.6309	3.0369	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6447	17.6241
61.2333	5.0000	0.5380	4.1620	0.0000	23.2710	165.0200	230.7950	1.3788	220.5300	37.7046	34.2330	34.5319	25.7309	0.0000	582.0000	407.0000	0.0000	75.7365	5.9485	0.0000	-0.0007	0.0000	5.1859	2.9141	3.1380	5.3925	-6.2494	24.5307	298.7139	207.9252	39.5086	5.9234	4.1983	42.7505	3.0389	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6241
61.4848	5.0000	0.5380	4.1620	0.0000	23.2710	165.0200	230.7950	1.3788	220.5300	37.7046	34.2330	34.5319	25.7309	0.0000	582.0000	407.0000	0.0000	75.7365	5.9485	0.0000	-0.0007	0.0000	5.1859	2.9141	3.1380	5.3925	-6.2494	24.5307	298.7139	207.9252	39.5086	5.9234	4.1983	42.7505	3.0389	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6241
61.7667	0.0000	-0.8760	4.1691	0.0000	24.2130	171.0000	230.7980	1.4052	225.2700	37.3806	34.7437	34.5048	25.6976	0.0000	582.0000	407.0000	0.0000	75.7365	5.9485	0.0000	-0.0007	0.0000	5.1859	2.9141	3.1380	5.3925	-6.2494	24.5307	298.7139	207.9252	39.5086	5.9234	4.1983	42.7505	3.0389	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6241
62.1530	5.0000	0.1930	4.1617	0.0000	23.3040	165.2200	230.8060	1.3804	220.7700	37.7072	35.0825	34.8274	25.7217	0.0000	582.0000	407.0000	0.0000	97.2061	5.9381	0.0000	-0.0037	0.0000	5.3498	2.5774	3.8531	5.0450	-3.0101	21.5436	299.0171	199.7243	39.6605	5.9417	4.1988	42.7505	3.0408	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6241
62.3025	5.0000	0.1930	4.1617	0.0000	23.3040	165.2200	230.8060	1.3804	220.7700	37.7072	35.0825	34.8274	25.7217	0.0000	582.0000	407.0000	0.0000	97.2061	5.9381	0.0000	-0.0037	0.0000	5.3498	2.5774	3.8531	5.0450	-3.0101	21.5436	299.0171	199.7243	39.6605	5.9417	4.1988	42.7505	3.0408	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6406	17.6241
62.8200	5.0000	0.5270	4.1694	0.0000	24.2400	171.2200	230.8080	1.4071	225.5800	38.3928	34.8954	35.1939	25.7151	0.0000	582.0000	407.0000	0.0000	71.9665	5.9442	0.0000	-0.0012	0.0000	5.1004	3.0528	2.4478	4.7780	-2.8322	25.5344	299.4052	213.5488	39.8134	5.9636	4.1992	42.8700	3.0426	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6427	17.6221
62.8375	5.0000	0.5270	4.1694	0.0000	24.2400	171.2200	230.8080	1.4071	225.5800	38.3928	34.8954	35.1939	25.7151	0.0000	582.0000	407.0000	0.0000	71.9665	5.9442	0.0000	-0.0012	0.0000	5.1004	3.0528	2.4478	4.7780	-2.8322	25.5344	299.4052	213.5488	39.8134	5.9636	4.1992	42.8700	3.0426	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6427	17.6221
63.3635	5.0000	-0.9150	4.1616	0.0000	23.3290	165.4300	230.8170	1.3818	220.9700	38.0818	35.4118	35.1652	25.7133	0.0000	582.0000	407.0000	0.0000	72.6088	5.9442	0.0000	0.0010	0.0000	5.1856	2.9059	3.1016	5.3472	-5.7544	23.8122	298.8171	209.9491	39.9622	5.9204	4.1987	42.9895	3.0444	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6200
63.4875	5.0000	-0.9150	4.1616	0.0000	23.3290	165.4300	230.8170	1.3818	220.9700	38.0818	35.4118	35.1652	25.7133	0.0000	582.0000	407.0000	0.0000	72.6088	5.9442	0.0000	0.0010	0.0000	5.1856	2.9059	3.1016	5.3472	-5.7544	23.8122	298.8171	209.9491	39.9622	5.9204	4.1987	42.9895	3.0444	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6200
63.8918	0.0000	0.3950	4.1691	0.0000	24.2660	171.4000	230.8190	1.4080	225.6400	38.0818	35.4118	35.1652	25.7133	0.0000	582.0000	407.0000	0.0000	93.0019	5.9403	0.0000	-0.0083	0.0000	5.3033	2.6762	3.9383	5.0200	-2.8625	22.8960	299.0817	201.3575	40.1069	5.9430	4.1987	42.9895	3.0462	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6200
64.1550	0.0000	0.3950	4.1691	0.0000	24.2660	171.4000	230.8190	1.4080	225.6400	38.0818	35.4118	35.1652	25.7133	0.0000	582.0000	407.0000	0.0000	93.0019	5.9403	0.0000	-0.0083	0.0000	5.3033	2.6762	3.9383	5.0200	-2.8625	22.8960	299.0817	201.3575	40.1069	5.9430	4.1987	42.9895	3.0462	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6200
64.4193	5.0000	0.2880	4.1619	0.0000	23.3580	165.6400	230.8260	1.3829	221.1800	38.1060	35.7254	35.2878	25.7015	0.0000	582.0000	407.0000	0.0000	93.0019	5.9403	0.0000	-0.0083	0.0000	5.3033	2.6762	3.9383	5.0200	-2.8625	22.8960	299.0817	201.3575	40.1069	5.9430	4.1987	42.9895	3.0462	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6200
64.8229	5.0000	-0.9320	4.1693	0.0000	24.2970	171.6200	230.8290	1.4092	225.8300	38.1060	35.7254	35.2878	25.7015	0.0000	582.0000	407.0000	0.0000	70.0574	5.9334	0.0000	0.0080	0.0000	5.1681	2.9147	2.4288	4.7266	-2.3580	24.4859	299.5623	215.0457	40.2426	5.9386	4.1995	43.1091	3.0479	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6406	17.6241
64.9527	5.0000	-0.9320	4.1693	0.0000	24.2970	171.6200	230.8290	1.4092	225.8300	38.1060	35.7254	35.2878	25.7015	0.0000	582.0000	407.0000	0.0000	70.0574	5.9334	0.0000	0.0080	0.0000	5.1681	2.9147	2.4288	4.7266	-2.3580	24.4859	299.5623	215.0457	40.2426	5.9386	4.1995	43.1091	3.0479	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6406	17.6241
65.4838	0.0000	0.5210	4.1618	0.0000	23.3820	165.8500	230.8390	1.3842	221.3200	38.4537	36.0437	35.6043	25.7083	0.0000	582.0000	407.0000	0.0000	72.0480	5.9425	0.0000	-0.0065	0.0000	5.1860	2.9016	3.0247	5.3656	-4.7152	23.8590	298.9245	211.0553	40.3798	5.9439	4.1991	43.2287	3.0496	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6200
65.4896	0.0000	0.5210	4.1618	0.0000	23.3820	165.8500	230.8390	1.3842	221.3200	38.4537	36.0437	35.6043	25.7083	0.0000	582.0000	407.0000	0.0000	72.0480	5.9425	0.0000	-0.0065	0.0000	5.1860	2.9016	3.0247	5.3656	-4.7152	23.8590	298.9245	211.0553	40.3798	5.9439	4.1991	43.2287	3.0496	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6200
66.0147	5.0000	0.1860	4.1697	0.0000	24.3260	171.8600	230.8400	1.4109	226.0900	38.7654	36.3706	35.9341	25.7057	0.0000	582.0000	407.0000	0.0000	96.7663	5.9403	0.0000	-0.0121	0.0000	5.2487	2.7819	3.9162	5.0311	-2.3994	22.0281	299.2044	202.4798	40.5140	5.9427	4.1992	43.2287	3.0512	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6200
66.1573	5.0000	0.1860	4.1697	0.0000	24.3260	171.8600	230.8400	1.4109	226.0900	38.7654	36.3706	35.9341	25.7057	0.0000	582.0000	407.0000	0.0000	96.7663	5.9403	0.0000	-0.0121	0.0000	5.2487	2.7819	3.9162	5.0311	-2.3994	22.0281	299.2044	202.4798	40.5140	5.9427	4.1992	43.2287	3.0512	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6200
66.5424	5.0000	-0.8290	4.1613	0.0000	23.4080	166.0100	230.8470	1.3851	221.4700	39.0736	36.3881	36.1315	25.6915	0.0000	582.0000	407.0000	0.0000	74.0825	5.8781	0.0000	-0.0021	0.0000	5.1639	2.8084	2.4891	4.6298	-2.6012	24.1613	299.5747	214.8592	40.6400	5.9754	4.1993	43.3483	3.0528	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6427	17.6241
66.8240	5.0000	-0.8290	4.1613	0.0000	23.4080	166.0100	230.8470	1.3851	221.4700	39.0736	36.3881	36.1315	25.6915	0.0000	582.0000	407.0000	0.0000	74.0825	5.8781	0.0000	-0.0021	0.0000	5.1639	2.8084	2.4891	4.6298	-2.6012	24.1613	299.5747	214.8592	40.6400	5.9754	4.1993	43.3483	3.0528	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6427	17.6241
67.4920	5.0000	-0.8290	4.1613	0.0000	23.4080	166.0100	230.8470	1.3851	221.4700	39.0736	36.3881	36.1315	25.6915	0.0000	582.0000	407.0000	0.0000	70.8648	5.9356	0.0000	0.0089	0.0000	5.1911	2.8783	3.0433	5.3912	-4.5381	23.6601	299.0270	211.0841	40.7676	5.9331	4.1991	43.4679	3.0544	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6282	17.6447	17.6200
68.1593	5.0000	-0.6380	4.1613	0.0000	23.4610	166.4100	230.8580	1.3879	221.8700	39.0971	36.7002	36.2423	25.6912	0.0000	582.0000	407.0000	0.0000	95.7710	5.9290	0.0000	-0.0110	0.0000	5.2150	2.8211	3.9104	5.0638	-2.2761	22.9029	299.3420	203.8172	40.8925	5.9421	4.1987	43.4679	3.0559	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6282	17.6447	17.6200
68.5799	5.0000	-0.6380	4.1613	0.0000	23.4610	166.4100	230.8580	1.3879	221.8700	39.0971	36.7002	36.2423	25.6912	0.0000	582.0000	407.0000	0.0000	71.6654	5.9323	0.0000	-0.0029	0.0000	5.2248	2.8098	2.4773	4.5132	-2.9039	24.1089	299.6820	214.1080	41.0101	5.9173	4.1995	43.5875	3.0574	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6221
68.8269	5.0000	-0.6380	4.1613	0.0000	23.4610	166.4100	230.8580	1.3879	221.8700	39.0971	36.7002	36.2423	25.6912	0.0000	582.0000	407.0000	0.0000	71.6654	5.9323	0.0000	-0.0029	0.0000	5.2248	2.8098	2.4773	4.5132	-2.9039	24.1089	299.6820	214.1080	41.0101	5.9173	4.1995	43.5875	3.0574	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6221
69.1110	5.0000	-0.1230	4.1692	0.0000	24.4010	172.4000	230.8590	1.4141	226.5900	39.7504	37.3335	36.8587	25.6788	0.0000	582.0000	407.0000	0.0000	71.6654	5.9323	0.0000	-0.0029	0.0000	5.2248	2.8098	2.4773	4.5132	-2.9039	24.1089	299.6820	214.1080	41.0101	5.9173	4.1995	43.5875	3.0574	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6427	17.6221
69.4939	5.0000	0.6890	4.1613	0.0000	23.4910	166.6000	230.8660	1.3889	222.0500	40.7104	37.1455	37.3897	25.6884	0.0000	582.0000	407.0000	0.0000	70.8793	5.9388	0.0000	-0.0048	0.0000	5.1955	2.8771	3.0000	5.3841	-4.1797	22.9235	299.0692	210.6163	41.1299	5.9412	4.1984	43.7071	3.0588	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6200	17.6427	17.6241
69.6431	5.0000	0.6890	4.1613	0.0000	23.4910	166.6000	230.8660	1.3889	222.0500	40.7104	37.1455	37.3897	25.6884	0.0000	582.0000	407.0000	0.0000	70.8793	5.9388	0.0000	-0.0048	0.0000	5.1955	2.8771	3.0000	5.3841	-4.1797	22.9235	299.0692	210.6163	41.1299	5.9412	4.1984	43.7071	3.0588	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6200	17.6427	17.6241
70.1458	5.0000	-0.7660	4.1695	0.0000	24.4290	172.6000	230.8670	1.4153	226.7500	40.0660	37.6342	37.1851	25.7009	0.0000	582.0000	407.0000	0.0000	95.0461	5.9412	0.0000	-0.0033	0.0000	5.4470	2.3726	3.9525	5.0078	-3.8338	22.3505	299.3370	199.2047	41.2469	5.9576	4.1986	43.7071	3.0602	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6200	17.6427	17.6241
70.1742	5.0000	-0.7660	4.1695	0.0000	24.4290	172.6000	230.8670	1.4153	226.7500	40.0660	37.6342	37.1851	25.7009	0.0000	582.0000	407.0000	0.0000	95.0461	5.9412	0.0000	-0.0033	0.0000	5.4470	2.3726	3.9525	5.0078	-3.8338	22.3505	299.3370	199.2047	41.2469	5.9576	4.1986	43.7071	3.0602	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6200	17.6427	17.6241
70.7156	0.0000	0.0540	4.1693	0.0000	24.4530	172.7700	230.8710	1.4162	226.9000	41.0098	37.4776	37.6988	25.6961	0.0000	582.0000	407.0000	0.0000	69.5371	5.9341	0.0000	-0.0016	0.0000	5.0118	3.1776	2.5520	4.8974	-2.6896	22.5631	299.8037	214.3044	41.3575	5.9500	4.1993	43.8267	3.0616	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6406	17.6200
70.8124	0.0000	0.0540	4.1693	0.0000	24.4530	172.7700	230.8710	1.4162	226.9000	41.0098	37.4776	37.6988	25.6961	0.0000	582.0000	407.0000	0.0000	69.5371	5.9341	0.0000	-0.0016	0.0000	5.0118	3.1776	2.5520	4.8974	-2.6896	22.5631	299.8037	214.3044	41.3575	5.9500	4.1993	43.8267	3.0616	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6406	17.6200
71.2445	5.0000	0.6400	4.1617	0.0000	23.5420	167.0100	230.8790	1.3912	222.4700	41.0098	37.4776	37.6988	25.6961	0.0000	582.0000	407.0000	0.0000	69.5371	5.9341	0.0000	-0.0016	0.0000	5.0118	3.1776	2.5520	4.8974	-2.6896	22.5631	299.8037	214.3044	41.3575	5.9500	4.1993	43.8267	3.0616	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6241	17.6406	17.6200
71.7708	0.0000	-0.8640	4.1695	0.0000	24.4770	172.9600	230.8760	1.4176	227.1000	40.6667	37.9702	37.6676	25.6926	0.0000	582.0000	407.0000	0.0000	43.9074	5.9200	0.0000	0.0215	0.0000	4.9435	3.2573	2.6418	4.9800	-3.1176	24.1058	299.7878	215.8605	41.5524	5.9362	4.1993	43.9463	3.0641	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6427	17.6221
72.0049	0.0000	-0.8640	4.1695	0.0000	24.4770	172.9600	230.8760	1.4176	227.1000	40.6667	37.9702	37.6676	25.6926	0.0000	582.0000	407.0000	0.0000	43.9074	5.9200	0.0000	0.0215	0.0000	4.9435	3.2573	2.6418	4.9800	-3.1176	24.1058	299.7878	215.8605	41.5524	5.9362	4.1993	43.9463	3.0641	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6427	17.6221
72.3005	5.0000	0.1710	4.1615	0.0000	23.5650	167.1700	230.8830	1.3919	222.5600	40.9825	38.2988	37.9713	25.6998	0.0000	582.0000	407.0000	0.0000	43.9074	5.9200	0.0000	0.0215	0.0000	4.9435	3.2573	2.6418	4.9800	-3.1176	24.1058	299.7878	215.8605	41.5524	5.9362	4.1993	43.9463	3.0641	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6427	17.6221
72.6728	5.0000	0.5110	4.1693	0.0000	24.4970	173.1000	230.8810	1.4185	227.2100	41.6597	38.0776	38.3180	25.6884	0.0000	582.0000	407.0000	0.0000	82.8316	5.9321	0.0000	0.0149	0.0000	5.1499	2.9881	3.1746	5.1977	-6.2211	22.7403	299.7579	211.0381	41.6616	5.9324	4.1988	44.0659	3.0654	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6262	17.6447	17.6179
72.8312	5.0000	0.5110	4.1693	0.0000	24.4970	173.1000	230.8810	1.4185	227.2100	41.6597	38.0776	38.3180	25.6884	0.0000	582.0000	407.0000	0.0000	82.8316	5.9321	0.0000	0.0149	0.0000	5.1499	2.9881	3.1746	5.1977	-6.2211	22.7403	299.7579	211.0381	41.6616	5.9324	4.1988	44.0659	3.0654	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6262	17.6447	17.6179
73.3405	5.0000	-0.9350	4.1618	0.0000	23.5930	167.3700	230.8870	1.3937	222.8000	41.2990	38.6099	38.2616	25.6958	0.0000	582.0000	407.0000	0.0000	88.1811	5.9409	0.0000	0.0027	0.0000	5.4744	2.3079	3.5552	5.0099	-5.5347	23.3441	299.4442	202.4141	41.7687	5.9580	4.1984	44.1855	3.0667	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6262	17.6406	17.6159
73.3533	5.0000	-0.9350	4.1618	0.0000	23.5930	167.3700	230.8870	1.3937	222.8000	41.2990	38.6099	38.2616	25.6958	0.0000	582.0000	407.0000	0.0000	88.1811	5.9409	0.0000	0.0027	0.0000	5.4744	2.3079	3.5552	5.0099	-5.5347	23.3441	299.4442	202.4141	41.7687	5.9580	4.1984	44.1855	3.0667	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6262	17.6406	17.6159
73.8714	5.0000	0.6980	4.1696	0.0000	24.5260	173.3200	230.8880	1.4201	227.4900	41.2990	38.6099	38.2616	25.6958	0.0000	582.0000	407.0000	0.0000	69.0775	5.9313	0.0000	-0.0061	0.0000	4.9770	3.2263	2.5393	5.0161	-2.9489	25.5755	299.8838	215.6437	41.8740	5.9209	4.1989	44.1855	3.0680	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6262	17.6406	17.6159
74.0076	5.0000	0.6980	4.1696	0.0000	24.5260	173.3200	230.8880	1.4201	227.4900	41.2990	38.6099	38.2616	25.6958	0.0000	582.0000	407.0000	0.0000	69.0775	5.9313	0.0000	-0.0061	0.0000	4.9770	3.2263	2.5393	5.0161	-2.9489	25.5755	299.8838	215.6437	41.8740	5.9209	4.1989	44.1855	3.0680	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6262	17.6406	17.6159
74.3925	5.0000	-0.3400	4.1612	0.0000	23.6110	167.5000	230.8950	1.3943	222.9000	41.3103	38.8820	38.3761	25.7044	0.0000	582.0000	407.0000	0.0000	75.1173	5.9287	0.0000	-0.0038	0.0000	5.1500	2.9374	3.1706	5.2784	-5.7450	23.6675	299.8152	210.2077	41.9777	5.9457	4.1994	44.3052	3.0693	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6427	17.6221
74.6743	5.0000	-0.5190	4.1697	0.0000	24.5510	173.5100	230.8950	1.4210	227.6900	41.3103	38.8820	38.3761	25.7044	0.0000	582.0000	407.0000	0.0000	75.1173	5.9287	0.0000	-0.0038	0.0000	5.1500	2.9374	3.1706	5.2784	-5.7450	23.6675	299.8152	210.2077	41.9777	5.9457	4.1994	44.3052	3.0693	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6427	17.6221
74.9240	5.0000	-0.5190	4.1697	0.0000	24.5510	173.5100	230.8950	1.4210	227.6900	41.3103	38.8820	38.3761	25.7044	0.0000	582.0000	407.0000	0.0000	75.1173	5.9287	0.0000	-0.0038	0.0000	5.1500	2.9374	3.1706	5.2784	-5.7450	23.6675	299.8152	210.2077	41.9777	5.9457	4.1994	44.3052	3.0693	30.0000	0.0000	2.0000	3.0000	190.0000	190.0000	160.0000	160.0000	255.0000	17.6221	17.6427	17.6221
